ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;2;1.344;1.344;0:00:01
2;89;2;1.699;3.043;0:00:03
3;119;4;2.320;5.363;0:00:05
4;92;2;0.977;6.34;0:00:06
5;89;3;1.681;8.021;0:00:08
6;88;1;0.974;8.995;0:00:08
7;90;1;1.439;10.434;0:00:10
8;103;1;1.459;11.893;0:00:11
9;118;1;1.800;13.693;0:00:13
10;116;2;1.811;15.504;0:00:15
11;104;1;2.195;17.699;0:00:17
12;90;1;2.070;19.769;0:00:19
13;91;1;1.919;21.688;0:00:21
14;90;4;2.514;24.202;0:00:24
15;110;2;2.703;26.905;0:00:26
16;109;1;1.300;28.205;0:00:28
17;110;1;2.389;30.594;0:00:30
18;126;3;3.427;34.021;0:00:34
19;127;5;4.873;38.894;0:00:38
20;151;2;3.621;42.515;0:00:42
21;130;1;1.827;44.342;0:00:44
22;131;1;3.102;47.444;0:00:47
23;138;3;4.314;51.758;0:00:51
24;156;1;4.272;56.03;0:00:56
25;140;1;3.930;59.96;0:00:59
26;124;4;4.740;64.7;0:01:04
27;139;1;3.491;68.191;0:01:08
28;135;1;2.205;70.396;0:01:10
29;149;11;8.269;78.665;0:01:18
30;149;5;5.449;84.114;0:01:24
31;150;3;4.703;88.817;0:01:28
32;149;3;5.073;93.89;0:01:33
33;155;1;4.063;97.953;0:01:37
34;156;4;5.573;103.526;0:01:43
35;159;5;6.618;110.144;0:01:50
36;166;2;5.239;115.383;0:01:55
37;175;4;6.457;121.84;0:02:01
38;171;4;5.043;126.883;0:02:06
39;185;1;5.667;132.55;0:02:12
40;173;1;5.456;138.006;0:02:18
41;174;2;5.880;143.886;0:02:23
42;165;1;6.008;149.894;0:02:29
43;167;8;9.433;159.327;0:02:39
44;163;1;2.985;162.312;0:02:42
45;164;2;5.856;168.168;0:02:48
46;173;1;5.241;173.409;0:02:53
47;174;3;7.299;180.708;0:03:00
48;181;1;6.966;187.674;0:03:07
49;193;4;8.377;196.051;0:03:16
50;192;2;4.681;200.732;0:03:20
51;174;1;3.953;204.685;0:03:24
52;183;1;6.791;211.476;0:03:31
53;180;1;7.096;218.572;0:03:38
54;178;2;4.449;223.021;0:03:43
55;192;1;8.026;231.047;0:03:51
56;173;2;4.088;235.135;0:03:55
57;185;2;8.199;243.334;0:04:03
58;186;3;8.255;251.589;0:04:11
59;187;2;7.910;259.499;0:04:19
60;197;4;9.006;268.505;0:04:28
61;178;1;3.887;272.392;0:04:32
62;192;3;8.762;281.154;0:04:41
63;193;2;8.351;289.505;0:04:49
64;190;1;8.198;297.703;0:04:57
65;187;1;4.209;301.912;0:05:01
66;169;2;4.385;306.297;0:05:06
67;150;2;3.731;310.028;0:05:10
68;138;2;8.315;318.343;0:05:18
69;140;1;7.786;326.129;0:05:26
70;139;2;3.909;330.038;0:05:30
71;140;2;8.676;338.714;0:05:38
72;136;6;5.465;344.179;0:05:44
73;137;2;8.588;352.767;0:05:52
74;136;2;3.715;356.482;0:05:56
75;130;1;8.123;364.605;0:06:04
76;127;8;11.877;376.482;0:06:16
77;125;1;2.899;379.381;0:06:19
78;123;2;8.099;387.48;0:06:27
79;122;1;2.640;390.12;0:06:30
80;131;1;7.089;397.209;0:06:37
81;132;1;8.086;405.295;0:06:45
82;146;4;10.036;415.331;0:06:55
83;143;3;8.677;424.008;0:07:04
84;158;1;7.827;431.835;0:07:11
85;159;5;10.675;442.51;0:07:22
86;150;2;8.504;451.014;0:07:31
87;135;1;7.550;458.564;0:07:38
88;136;1;7.996;466.56;0:07:46
89;137;7;9.802;476.362;0:07:56
90;138;1;7.387;483.749;0:08:03
91;137;1;7.891;491.64;0:08:11
92;137;1;7.577;499.217;0:08:19
93;159;1;8.427;507.644;0:08:27
94;172;2;8.841;516.485;0:08:36
95;185;1;9.718;526.203;0:08:46
96;194;2;10.137;536.34;0:08:56
97;206;7;13.495;549.835;0:09:09
98;186;5;6.467;556.302;0:09:16
99;193;6;13.700;570.002;0:09:30
100;189;1;4.343;574.345;0:09:34
101;196;4;12.085;586.43;0:09:46
102;184;3;12.017;598.447;0:09:58
103;174;5;12.785;611.232;0:10:11
104;188;2;11.636;622.868;0:10:22
105;179;6;13.631;636.499;0:10:36
106;177;5;6.416;642.915;0:10:42
107;184;5;14.085;657.0;0:10:57
108;181;11;16.241;673.241;0:11:13
109;187;3;13.098;686.339;0:11:26
110;184;3;11.799;698.138;0:11:38
111;181;1;4.070;702.208;0:11:42
112;182;8;14.583;716.791;0:11:56
113;190;4;12.467;729.258;0:12:09
114;199;3;12.813;742.071;0:12:22
115;214;2;13.158;755.229;0:12:35
116;215;13;20.944;776.173;0:12:56
117;214;7;9.156;785.329;0:13:05
118;215;3;15.838;801.167;0:13:21
