ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;5.067;5.067;0:00:05
2;118;3;4.129;9.196;0:00:09
3;92;1;1.002;10.198;0:00:10
4;90;1;1.093;11.291;0:00:11
5;87;2;1.822;13.113;0:00:13
6;94;1;1.659;14.772;0:00:14
7;108;1;2.518;17.29;0:00:17
8;109;3;4.482;21.772;0:00:21
9;110;1;2.229;24.001;0:00:24
10;124;2;4.646;28.647;0:00:28
11;148;1;4.681;33.328;0:00:33
12;157;2;3.839;37.167;0:00:37
13;136;4;5.271;42.438;0:00:42
14;150;11;12.683;55.121;0:00:55
15;156;1;4.671;59.792;0:00:59
16;152;1;2.463;62.255;0:01:02
17;129;1;3.674;65.929;0:01:05
18;130;2;3.589;69.518;0:01:09
19;139;2;3.879;73.397;0:01:13
20;146;3;6.532;79.929;0:01:19
21;148;4;6.884;86.813;0:01:26
22;160;1;4.312;91.125;0:01:31
23;176;5;8.436;99.561;0:01:39
24;185;1;4.199;103.76;0:01:43
25;202;1;4.695;108.455;0:01:48
26;211;1;5.133;113.588;0:01:53
27;225;1;6.184;119.772;0:01:59
28;233;1;7.671;127.443;0:02:07
29;234;4;8.623;136.066;0:02:16
30;213;4;6.661;142.727;0:02:22
31;210;6;8.785;151.512;0:02:31
32;222;1;6.989;158.501;0:02:38
33;230;5;11.075;169.576;0:02:49
34;229;3;7.073;176.649;0:02:56
35;209;1;4.293;180.942;0:03:00
36;207;1;4.057;184.999;0:03:04
37;188;1;3.832;188.831;0:03:08
38;170;4;6.395;195.226;0:03:15
39;169;7;11.579;206.805;0:03:26
40;171;3;10.215;217.02;0:03:37
41;169;15;16.500;233.52;0:03:53
42;163;2;7.896;241.416;0:04:01
43;160;3;5.066;246.482;0:04:06
44;159;4;11.222;257.704;0:04:17
45;174;2;7.081;264.785;0:04:24
46;183;3;8.435;273.22;0:04:33
47;179;7;9.230;282.45;0:04:42
48;180;2;8.539;290.989;0:04:50
49;169;4;11.422;302.411;0:05:02
50;166;4;6.015;308.426;0:05:08
51;165;4;5.981;314.407;0:05:14
52;174;2;8.428;322.835;0:05:22
53;172;4;6.223;329.058;0:05:29
54;178;2;8.358;337.416;0:05:37
55;179;1;7.246;344.662;0:05:44
56;182;1;7.446;352.108;0:05:52
57;183;6;12.321;364.429;0:06:04
58;183;1;10.162;374.591;0:06:14
59;189;7;14.233;388.824;0:06:28
60;190;1;10.865;399.689;0:06:39
61;197;4;14.081;413.77;0:06:53
62;196;4;7.464;421.234;0:07:01
63;193;3;6.243;427.477;0:07:07
64;207;1;9.494;436.971;0:07:16
65;205;4;7.251;444.222;0:07:24
66;208;2;10.400;454.622;0:07:34
67;202;1;10.479;465.101;0:07:45
68;217;1;10.236;475.337;0:07:55
69;216;8;11.563;486.9;0:08:06
70;197;1;4.831;491.731;0:08:11
71;183;1;10.618;502.349;0:08:22
72;182;7;9.813;512.162;0:08:32
73;196;4;15.132;527.294;0:08:47
74;197;11;19.752;547.046;0:09:07
75;195;8;11.386;558.432;0:09:18
76;215;3;13.388;571.82;0:09:31
77;216;10;22.682;594.502;0:09:54
78;215;7;11.122;605.624;0:10:05
79;222;13;23.624;629.248;0:10:29
80;223;1;14.396;643.644;0:10:43
81;222;3;7.924;651.568;0:10:51
82;221;2;6.675;658.243;0:10:58
83;235;1;13.519;671.762;0:11:11
84;232;3;7.866;679.628;0:11:19
85;231;7;11.421;691.049;0:11:31
86;248;1;13.877;704.926;0:11:44
87;234;1;14.237;719.163;0:11:59
88;230;2;6.871;726.034;0:12:06
89;218;3;14.490;740.524;0:12:20
90;220;1;12.276;752.8;0:12:32
91;219;5;9.244;762.044;0:12:42
92;219;2;16.807;778.851;0:12:58
93;220;6;17.277;796.128;0:13:16
94;221;6;18.697;814.825;0:13:34
95;230;4;16.841;831.666;0:13:51
96;239;3;16.374;848.04;0:14:08
97;248;2;16.437;864.477;0:14:24
98;246;8;23.074;887.551;0:14:47
99;238;12;26.143;913.694;0:15:13
100;253;9;23.917;937.611;0:15:37
