ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;0.884;0.884;0:00:00
2;108;4;2.384;3.268;0:00:03
3;116;1;1.251;4.519;0:00:04
4;91;5;2.724;7.243;0:00:07
5;92;1;1.238;8.481;0:00:08
6;88;1;0.756;9.237;0:00:09
7;102;2;1.578;10.815;0:00:10
8;110;2;1.881;12.696;0:00:12
9;111;3;2.244;14.94;0:00:14
10;110;2;2.061;17.001;0:00:17
11;117;2;1.875;18.876;0:00:18
12;133;2;2.264;21.14;0:00:21
13;113;1;1.211;22.351;0:00:22
14;114;1;1.810;24.161;0:00:24
15;115;1;2.269;26.43;0:00:26
16;122;1;2.772;29.202;0:00:29
17;119;5;3.390;32.592;0:00:32
18;132;1;2.415;35.007;0:00:35
19;156;1;3.134;38.141;0:00:38
20;174;1;3.433;41.574;0:00:41
21;181;1;3.745;45.319;0:00:45
22;182;2;4.674;49.993;0:00:49
23;202;1;4.476;54.469;0:00:54
24;212;1;4.634;59.103;0:00:59
25;191;1;3.171;62.274;0:01:02
26;172;3;3.769;66.043;0:01:06
27;152;3;3.683;69.726;0:01:09
28;151;2;3.067;72.793;0:01:12
29;168;2;5.556;78.349;0:01:18
30;189;2;6.015;84.364;0:01:24
31;185;1;3.563;87.927;0:01:27
32;178;2;6.387;94.314;0:01:34
33;184;2;6.303;100.617;0:01:40
34;182;6;5.932;106.549;0:01:46
35;183;3;6.891;113.44;0:01:53
36;184;2;6.658;120.098;0:02:00
37;190;1;6.500;126.598;0:02:06
38;191;1;6.128;132.726;0:02:12
39;208;2;6.804;139.53;0:02:19
40;220;3;7.780;147.31;0:02:27
41;221;1;7.509;154.819;0:02:34
42;223;4;8.959;163.778;0:02:43
43;229;2;8.128;171.906;0:02:51
44;251;1;7.809;179.715;0:02:59
45;211;2;4.916;184.631;0:03:04
46;170;1;3.751;188.382;0:03:08
47;165;4;4.766;193.148;0:03:13
48;162;4;4.242;197.39;0:03:17
49;163;2;6.679;204.069;0:03:24
50;160;3;4.031;208.1;0:03:28
51;148;5;8.594;216.694;0:03:36
52;145;1;3.065;219.759;0:03:39
53;142;3;6.854;226.613;0:03:46
54;157;4;7.995;234.608;0:03:54
55;179;1;7.161;241.769;0:04:01
56;180;1;7.487;249.256;0:04:09
57;187;4;9.540;258.796;0:04:18
58;187;1;8.435;267.231;0:04:27
59;195;2;8.874;276.105;0:04:36
60;193;3;5.356;281.461;0:04:41
61;172;1;8.285;289.746;0:04:49
62;171;4;5.400;295.146;0:04:55
63;172;1;8.065;303.211;0:05:03
64;168;2;4.425;307.636;0:05:07
65;167;7;6.950;314.586;0:05:14
66;161;1;7.365;321.951;0:05:21
67;141;1;3.206;325.157;0:05:25
68;140;2;3.509;328.666;0:05:28
69;137;4;4.483;333.149;0:05:33
70;134;8;6.115;339.264;0:05:39
71;135;1;6.837;346.101;0:05:46
72;141;4;8.198;354.299;0:05:54
73;135;3;7.924;362.223;0:06:02
74;134;2;7.437;369.66;0:06:09
75;143;1;6.997;376.657;0:06:16
76;144;1;7.728;384.385;0:06:24
77;137;1;7.809;392.194;0:06:32
78;136;2;3.259;395.453;0:06:35
79;133;1;6.909;402.362;0:06:42
80;134;1;6.153;408.515;0:06:48
81;141;2;7.267;415.782;0:06:55
82;139;8;5.890;421.672;0:07:01
83;140;3;7.411;429.083;0:07:09
84;141;3;7.871;436.954;0:07:16
85;140;6;9.703;446.657;0:07:26
86;149;2;7.482;454.139;0:07:34
87;165;1;8.007;462.146;0:07:42
88;165;1;8.309;470.455;0:07:50
89;165;9;12.271;482.726;0:08:02
90;145;2;3.416;486.142;0:08:06
91;146;5;10.114;496.256;0:08:16
92;152;1;8.664;504.92;0:08:24
93;150;1;3.209;508.129;0:08:28
94;156;5;10.856;518.985;0:08:38
95;157;1;9.490;528.475;0:08:48
96;166;3;10.574;539.049;0:08:59
97;175;2;10.965;550.014;0:09:10
98;184;3;11.995;562.009;0:09:22
99;178;1;11.196;573.205;0:09:33
100;159;3;5.044;578.249;0:09:38
101;159;3;12.596;590.845;0:09:50
102;156;7;13.600;604.445;0:10:04
103;154;1;3.794;608.239;0:10:08
104;142;6;11.912;620.151;0:10:20
105;148;1;9.650;629.801;0:10:29
106;146;8;6.611;636.412;0:10:36
107;147;3;10.328;646.74;0:10:46
108;144;7;6.155;652.895;0:10:52
109;156;3;11.085;663.98;0:11:03
110;164;6;13.145;677.125;0:11:17
111;161;1;3.770;680.895;0:11:20
112;161;2;9.832;690.727;0:11:30
113;176;10;14.683;705.41;0:11:45
114;191;2;11.895;717.305;0:11:57
115;200;5;14.041;731.346;0:12:11
116;187;10;9.581;740.927;0:12:20
117;188;3;14.257;755.184;0:12:35
118;195;4;14.931;770.115;0:12:50
119;209;1;14.930;785.045;0:13:05
120;208;13;12.376;797.421;0:13:17
121;209;2;14.768;812.189;0:13:32
122;210;1;14.827;827.016;0:13:47
123;209;2;6.983;833.999;0:13:53
124;225;4;17.193;851.192;0:14:11
125;239;4;18.053;869.245;0:14:29
126;245;9;21.567;890.812;0:14:50
127;245;2;18.206;909.018;0:15:09
128;244;10;12.568;921.586;0:15:21
129;250;3;17.865;939.451;0:15:39
130;251;8;21.375;960.826;0:16:00
131;250;6;10.352;971.178;0:16:11
132;251;1;18.223;989.401;0:16:29
133;265;10;23.889;1013.29;0:16:53
134;274;1;19.729;1033.019;0:17:13
135;273;3;10.092;1043.111;0:17:23
136;255;15;16.165;1059.276;0:17:39
137;255;4;21.003;1080.279;0:18:00
138;252;10;23.468;1103.747;0:18:23
139;253;14;25.050;1128.797;0:18:48
140;260;3;19.614;1148.411;0:19:08
141;267;6;22.252;1170.663;0:19:30
142;268;8;23.812;1194.475;0:19:54
143;269;2;21.085;1215.56;0:20:15
144;268;1;8.616;1224.176;0:20:24
145;269;2;21.626;1245.802;0:20:45
146;263;3;22.642;1268.444;0:21:08
147;249;5;11.068;1279.512;0:21:19
148;242;1;20.768;1300.28;0:21:40
149;243;1;20.654;1320.934;0:22:00
150;242;4;10.265;1331.199;0:22:11
151;234;1;19.876;1351.075;0:22:31
152;232;11;13.753;1364.828;0:22:44
153;234;3;22.139;1386.967;0:23:06
154;235;1;21.753;1408.72;0:23:28
155;234;5;11.016;1419.736;0:23:39
156;231;2;8.762;1428.498;0:23:48
157;240;1;21.902;1450.4;0:24:10
158;253;3;24.168;1474.568;0:24:34
159;262;1;22.708;1497.276;0:24:57
160;264;3;24.405;1521.681;0:25:21
161;266;5;27.305;1548.986;0:25:48
162;267;1;26.048;1575.034;0:26:15
163;274;3;27.673;1602.707;0:26:42
164;272;2;11.663;1614.37;0:26:54
165;269;3;11.995;1626.365;0:27:06
166;254;2;25.042;1651.407;0:27:31
167;253;5;11.886;1663.293;0:27:43
168;254;4;24.892;1688.185;0:28:08
169;263;4;25.937;1714.122;0:28:34
170;277;9;29.724;1743.846;0:29:03
171;276;7;28.832;1772.678;0:29:32
172;292;3;27.058;1799.736;0:29:59
173;299;2;28.829;1828.565;0:30:28
174;308;2;28.496;1857.061;0:30:57
175;308;3;30.694;1887.755;0:31:27
176;309;9;33.888;1921.643;0:32:01
177;303;1;12.402;1934.045;0:32:14
178;302;5;32.687;1966.732;0:32:46
179;304;1;29.510;1996.242;0:33:16
180;289;10;17.488;2013.73;0:33:33
181;297;6;34.376;2048.106;0:34:08
182;299;1;32.195;2080.301;0:34:40
183;314;6;34.523;2114.824;0:35:14
184;315;1;35.442;2150.266;0:35:50
185;315;10;37.830;2188.096;0:36:28
186;322;2;35.253;2223.349;0:37:03
187;329;1;37.055;2260.404;0:37:40
188;331;11;40.648;2301.052;0:38:21
189;332;1;34.720;2335.772;0:38:55
190;324;2;35.436;2371.208;0:39:31
191;317;3;35.451;2406.659;0:40:06
192;316;4;15.777;2422.436;0:40:22
193;323;4;37.726;2460.162;0:41:00
194;321;1;14.088;2474.25;0:41:14
195;337;4;35.713;2509.963;0:41:49
196;344;4;38.160;2548.123;0:42:28
197;350;1;36.349;2584.472;0:43:04
198;336;2;15.289;2599.761;0:43:19
199;333;20;26.264;2626.025;0:43:46
200;330;1;14.125;2640.15;0:44:00
