ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;1.423;1.423;0:00:01
2;104;3;2.373;3.796;0:00:03
3;110;1;1.464;5.26;0:00:05
4;118;2;1.653;6.913;0:00:06
5;91;1;0.632;7.545;0:00:07
6;88;3;1.877;9.422;0:00:09
7;88;8;4.809;14.231;0:00:14
8;89;3;2.507;16.738;0:00:16
9;117;1;2.108;18.846;0:00:18
10;92;1;1.237;20.083;0:00:20
11;101;1;2.179;22.262;0:00:22
12;113;5;4.789;27.051;0:00:27
13;133;10;7.291;34.342;0:00:34
14;131;10;6.699;41.041;0:00:41
15;129;9;6.087;47.128;0:00:47
16;130;5;4.923;52.051;0:00:52
17;131;3;3.780;55.831;0:00:55
18;132;2;3.454;59.285;0:00:59
19;148;1;3.486;62.771;0:01:02
20;155;3;4.676;67.447;0:01:07
21;169;1;4.193;71.64;0:01:11
22;178;1;4.277;75.917;0:01:15
23;184;3;6.093;82.01;0:01:22
24;198;1;5.055;87.065;0:01:27
25;212;2;5.983;93.048;0:01:33
26;219;7;9.413;102.461;0:01:42
27;227;1;6.063;108.524;0:01:48
28;233;6;9.503;118.027;0:01:58
29;234;2;6.959;124.986;0:02:04
30;256;2;7.783;132.769;0:02:12
31;236;1;5.399;138.168;0:02:18
32;243;12;14.433;152.601;0:02:32
33;257;10;13.813;166.414;0:02:46
34;271;13;16.597;183.011;0:03:03
35;251;1;6.124;189.135;0:03:09
36;264;1;8.842;197.977;0:03:17
37;278;1;9.945;207.922;0:03:27
38;285;1;9.932;217.854;0:03:37
39;265;14;16.221;234.075;0:03:54
40;245;1;6.503;240.578;0:04:00
41;225;4;7.981;248.559;0:04:08
42;240;7;13.902;262.461;0:04:22
43;221;1;6.257;268.718;0:04:28
44;229;1;10.877;279.595;0:04:39
45;222;6;13.954;293.549;0:04:53
46;229;2;10.920;304.469;0:05:04
47;209;3;7.484;311.953;0:05:11
48;223;10;17.130;329.083;0:05:29
49;226;4;13.248;342.331;0:05:42
50;207;2;7.195;349.526;0:05:49
51;213;1;11.426;360.952;0:06:00
52;210;8;10.953;371.905;0:06:11
53;219;2;11.907;383.812;0:06:23
54;216;1;6.482;390.294;0:06:30
55;214;9;11.159;401.453;0:06:41
56;212;10;11.702;413.155;0:06:53
57;213;2;10.969;424.124;0:07:04
58;233;8;16.136;440.26;0:07:20
59;235;13;19.660;459.92;0:07:39
60;226;12;19.571;479.491;0:07:59
61;227;9;16.562;496.053;0:08:16
62;241;4;14.351;510.404;0:08:30
63;250;18;23.903;534.307;0:08:54
64;246;3;8.286;542.593;0:09:02
65;252;2;12.540;555.133;0:09:15
66;250;4;8.450;563.583;0:09:23
67;248;4;8.682;572.265;0:09:32
68;242;6;14.881;587.146;0:09:47
69;241;11;12.477;599.623;0:09:59
70;250;8;16.612;616.235;0:10:16
71;259;8;17.713;633.948;0:10:33
72;259;8;18.782;652.73;0:10:52
73;258;5;10.007;662.737;0:11:02
74;259;15;23.206;685.943;0:11:25
75;257;3;8.325;694.268;0:11:34
76;263;3;14.723;708.991;0:11:48
77;272;3;15.003;723.994;0:12:03
78;273;1;14.971;738.965;0:12:18
79;271;5;10.578;749.543;0:12:29
80;271;6;18.454;767.997;0:12:47
81;271;10;21.477;789.474;0:13:09
82;270;5;9.885;799.359;0:13:19
83;271;6;18.597;817.956;0:13:37
84;270;9;12.653;830.609;0:13:50
85;263;1;14.354;844.963;0:14:04
86;272;1;14.675;859.638;0:14:19
