ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;94;3;1.831;1.831;0:00:01
2;103;1;1.346;3.177;0:00:03
3;115;3;2.605;5.782;0:00:05
4;129;2;2.065;7.847;0:00:07
5;139;3;1.987;9.834;0:00:09
6;113;3;1.060;10.894;0:00:10
7;108;1;1.016;11.91;0:00:11
8;123;2;2.344;14.254;0:00:14
9;138;2;3.025;17.279;0:00:17
10;139;1;2.327;19.606;0:00:19
11;142;11;7.387;26.993;0:00:26
12;150;2;3.996;30.989;0:00:30
13;146;4;3.507;34.496;0:00:34
14;147;2;3.935;38.431;0:00:38
15;169;3;4.960;43.391;0:00:43
16;148;4;3.770;47.161;0:00:47
17;149;1;3.148;50.309;0:00:50
18;147;2;2.797;53.106;0:00:53
19;156;2;4.029;57.135;0:00:57
20;157;1;3.904;61.039;0:01:01
21;146;2;4.197;65.236;0:01:05
22;142;2;2.780;68.016;0:01:08
23;143;1;4.159;72.175;0:01:12
24;143;1;4.470;76.645;0:01:16
25;152;1;4.695;81.34;0:01:21
26;158;2;5.052;86.392;0:01:26
27;157;1;2.815;89.207;0:01:29
28;157;3;5.598;94.805;0:01:34
29;159;1;4.750;99.555;0:01:39
30;160;1;5.785;105.34;0:01:45
31;154;2;4.828;110.168;0:01:50
32;160;1;4.507;114.675;0:01:54
33;157;2;3.297;117.972;0:01:57
34;179;1;4.525;122.497;0:02:02
35;158;2;3.033;125.53;0:02:05
36;159;3;5.200;130.73;0:02:10
37;140;6;4.885;135.615;0:02:15
38;147;1;5.431;141.046;0:02:21
39;147;2;5.672;146.718;0:02:26
40;159;3;6.258;152.976;0:02:32
41;167;1;6.242;159.218;0:02:39
42;181;1;6.526;165.744;0:02:45
43;189;1;6.076;171.82;0:02:51
44;202;1;6.366;178.186;0:02:58
45;203;2;8.252;186.438;0:03:06
46;192;2;7.402;193.84;0:03:13
47;189;9;7.698;201.538;0:03:21
48;186;1;3.758;205.296;0:03:25
49;193;2;7.518;212.814;0:03:32
50;208;3;9.880;222.694;0:03:42
51;206;4;6.596;229.29;0:03:49
52;186;4;5.852;235.142;0:03:55
53;171;2;7.904;243.046;0:04:03
54;158;1;3.393;246.439;0:04:06
55;172;4;9.127;255.566;0:04:15
56;169;4;5.296;260.862;0:04:20
57;170;2;8.691;269.553;0:04:29
58;169;3;4.542;274.095;0:04:34
59;177;1;7.468;281.563;0:04:41
60;176;2;3.888;285.451;0:04:45
61;174;10;7.626;293.077;0:04:53
62;173;1;3.111;296.188;0:04:56
63;173;1;7.046;303.234;0:05:03
64;174;3;7.783;311.017;0:05:11
65;188;5;9.751;320.768;0:05:20
66;202;1;7.935;328.703;0:05:28
67;188;1;8.432;337.135;0:05:37
68;187;5;5.315;342.45;0:05:42
69;202;1;7.795;350.245;0:05:50
70;187;1;7.893;358.138;0:05:58
71;188;6;10.539;368.677;0:06:08
72;189;1;8.091;376.768;0:06:16
73;188;3;4.819;381.587;0:06:21
74;194;4;9.027;390.614;0:06:30
75;217;2;9.316;399.93;0:06:39
76;212;3;10.325;410.255;0:06:50
77;211;2;4.552;414.807;0:06:54
78;226;2;9.827;424.634;0:07:04
79;206;1;9.445;434.079;0:07:14
80;203;1;3.861;437.94;0:07:17
81;190;10;13.436;451.376;0:07:31
82;189;1;3.436;454.812;0:07:34
83;196;1;8.674;463.486;0:07:43
84;197;2;9.401;472.887;0:07:52
85;196;5;11.767;484.654;0:08:04
86;189;10;13.648;498.302;0:08:18
87;187;2;3.771;502.073;0:08:22
88;188;5;10.512;512.585;0:08:32
89;189;1;8.286;520.871;0:08:40
90;195;1;8.821;529.692;0:08:49
91;190;5;11.010;540.702;0:09:00
92;199;4;11.300;552.002;0:09:12
93;198;1;4.077;556.079;0:09:16
94;207;3;10.949;567.028;0:09:27
95;198;3;11.325;578.353;0:09:38
96;199;1;10.281;588.634;0:09:48
97;180;2;4.421;593.055;0:09:53
98;197;3;12.277;605.332;0:10:05
99;195;5;6.484;611.816;0:10:11
100;215;1;12.320;624.136;0:10:24
101;216;7;14.763;638.899;0:10:38
102;216;2;13.938;652.837;0:10:52
103;201;2;5.202;658.039;0:10:58
104;210;6;15.894;673.933;0:11:13
105;209;1;14.237;688.17;0:11:28
106;231;2;13.796;701.966;0:11:41
107;211;6;7.867;709.833;0:11:49
108;208;3;5.820;715.653;0:11:55
109;217;16;21.333;736.986;0:12:16
110;217;3;14.022;751.008;0:12:31
111;218;1;14.190;765.198;0:12:45
112;220;9;19.566;784.764;0:13:04
113;207;2;5.593;790.357;0:13:10
114;201;3;14.537;804.894;0:13:24
115;202;3;15.812;820.706;0:13:40
116;203;7;18.517;839.223;0:13:59
117;195;3;6.348;845.571;0:14:05
118;196;3;17.557;863.128;0:14:23
119;211;1;17.642;880.77;0:14:40
120;212;5;20.791;901.561;0:15:01
121;199;5;8.373;909.934;0:15:09
122;200;6;22.151;932.085;0:15:32
123;197;9;10.595;942.68;0:15:42
124;198;3;16.615;959.295;0:15:59
125;197;4;20.078;979.373;0:16:19
126;196;5;8.350;987.723;0:16:27
127;196;1;15.566;1003.289;0:16:43
128;195;5;16.890;1020.179;0:17:00
129;211;10;20.003;1040.182;0:17:20
130;213;8;21.960;1062.142;0:17:42
131;214;1;18.932;1081.074;0:18:01
132;228;2;20.539;1101.613;0:18:21
133;225;3;8.150;1109.763;0:18:29
134;232;10;25.173;1134.936;0:18:54
135;246;3;20.569;1155.505;0:19:15
136;247;3;20.415;1175.92;0:19:35
137;248;1;21.549;1197.469;0:19:57
138;255;1;22.780;1220.249;0:20:20
139;269;2;23.213;1243.462;0:20:43
140;268;7;12.721;1256.183;0:20:56
141;261;4;22.949;1279.132;0:21:19
142;247;2;9.124;1288.256;0:21:28
143;245;9;12.815;1301.071;0:21:41
144;259;3;21.676;1322.747;0:22:02
145;260;25;34.778;1357.525;0:22:37
146;261;11;27.279;1384.804;0:23:04
147;261;4;23.793;1408.597;0:23:28
148;257;1;21.956;1430.553;0:23:50
149;255;2;9.202;1439.755;0:23:59
150;256;1;21.763;1461.518;0:24:21
151;265;5;25.531;1487.049;0:24:47
152;267;2;23.342;1510.391;0:25:10
153;275;2;25.664;1536.055;0:25:36
154;276;8;27.855;1563.91;0:26:03
155;282;2;24.957;1588.867;0:26:28
156;279;7;13.353;1602.22;0:26:42
157;280;2;25.834;1628.054;0:27:08
158;265;12;31.674;1659.728;0:27:39
159;274;1;25.024;1684.752;0:28:04
160;273;2;9.549;1694.301;0:28:14
161;282;14;30.646;1724.947;0:28:44
162;290;4;27.081;1752.028;0:29:12
163;288;3;27.700;1779.728;0:29:39
164;303;1;26.910;1806.638;0:30:06
165;304;1;27.244;1833.882;0:30:33
166;313;2;29.280;1863.162;0:31:03
167;320;1;29.450;1892.612;0:31:32
168;320;2;28.153;1920.765;0:32:00
169;326;2;31.590;1952.355;0:32:32
170;324;2;27.876;1980.231;0:33:00
171;323;4;30.508;2010.739;0:33:30
172;332;5;31.752;2042.491;0:34:02
173;339;5;34.079;2076.57;0:34:36
174;346;4;30.286;2106.856;0:35:06
175;347;1;32.033;2138.889;0:35:38
176;354;3;30.843;2169.732;0:36:09
177;343;9;18.728;2188.46;0:36:28
178;338;2;30.427;2218.887;0:36:58
179;339;1;33.147;2252.034;0:37:32
180;331;1;13.522;2265.556;0:37:45
181;339;1;31.465;2297.021;0:38:17
182;351;9;39.996;2337.017;0:38:57
183;357;6;39.005;2376.022;0:39:36
184;348;12;40.421;2416.443;0:40:16
185;349;3;38.188;2454.631;0:40:54
186;356;2;37.723;2492.354;0:41:32
187;358;2;34.582;2526.936;0:42:06
188;367;5;41.997;2568.933;0:42:48
189;365;1;16.096;2585.029;0:43:05
190;351;2;16.456;2601.485;0:43:21
191;342;3;39.029;2640.514;0:44:00
192;356;2;38.471;2678.985;0:44:38
193;343;3;16.431;2695.416;0:44:55
194;357;2;40.327;2735.743;0:45:35
195;356;16;25.349;2761.092;0:46:01
196;363;7;40.706;2801.798;0:46:41
197;372;1;38.284;2840.082;0:47:20
198;373;14;50.584;2890.666;0:48:10
199;372;5;19.966;2910.632;0:48:30
200;368;8;43.505;2954.137;0:49:14
