ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;0.787;0.787;0:00:00
2;112;1;1.017;1.804;0:00:01
3;118;1;0.794;2.598;0:00:02
4;91;2;0.600;3.198;0:00:03
5;87;5;1.423;4.621;0:00:04
6;88;2;1.381;6.002;0:00:06
7;90;1;1.256;7.258;0:00:07
8;91;1;1.251;8.509;0:00:08
9;111;1;1.615;10.124;0:00:10
10;108;2;1.508;11.632;0:00:11
11;117;1;1.651;13.283;0:00:13
12;123;1;1.957;15.24;0:00:15
13;130;1;2.115;17.355;0:00:17
14;148;2;3.074;20.429;0:00:20
15;149;2;3.152;23.581;0:00:23
16;150;1;2.910;26.491;0:00:26
17;166;1;3.283;29.774;0:00:29
18;174;1;3.509;33.283;0:00:33
19;196;1;3.795;37.078;0:00:37
20;202;1;4.073;41.151;0:00:41
21;203;1;4.236;45.387;0:00:45
22;210;2;5.088;50.475;0:00:50
23;230;3;6.444;56.919;0:00:56
24;243;1;5.776;62.695;0:01:02
25;221;3;5.644;68.339;0:01:08
26;237;2;6.550;74.889;0:01:14
27;247;1;6.448;81.337;0:01:21
28;254;7;9.748;91.085;0:01:31
29;233;7;8.040;99.125;0:01:39
30;240;12;12.578;111.703;0:01:51
31;220;9;9.408;121.111;0:02:01
32;218;3;6.167;127.278;0:02:07
33;199;8;8.348;135.626;0:02:15
34;200;5;9.340;144.966;0:02:24
35;214;3;8.734;153.7;0:02:33
36;209;8;11.225;164.925;0:02:44
37;222;1;8.365;173.29;0:02:53
38;220;4;10.607;183.897;0:03:03
39;219;1;5.426;189.323;0:03:09
40;228;2;10.432;199.755;0:03:19
41;235;9;17.968;217.723;0:03:37
42;245;2;8.681;226.404;0:03:46
43;238;1;7.980;234.384;0:03:54
44;245;1;8.237;242.621;0:04:02
45;244;4;6.970;249.591;0:04:09
46;244;1;8.459;258.05;0:04:18
47;224;4;6.327;264.377;0:04:24
48;223;2;5.225;269.602;0:04:29
49;240;1;8.658;278.26;0:04:38
50;221;2;5.640;283.9;0:04:43
51;229;14;15.471;299.371;0:04:59
52;210;2;5.528;304.899;0:05:04
53;216;1;9.213;314.112;0:05:14
54;225;3;10.574;324.686;0:05:24
55;203;1;9.327;334.013;0:05:34
56;183;15;14.726;348.739;0:05:48
57;177;3;9.261;358.0;0:05:58
58;178;5;10.033;368.033;0:06:08
59;174;1;4.518;372.551;0:06:12
60;188;7;11.861;384.412;0:06:24
61;186;3;6.012;390.424;0:06:30
62;148;1;4.265;394.689;0:06:34
63;163;4;10.649;405.338;0:06:45
64;161;16;11.074;416.412;0:06:56
65;167;4;11.137;427.549;0:07:07
66;180;6;12.272;439.821;0:07:19
67;179;1;10.467;450.288;0:07:30
68;177;4;6.168;456.456;0:07:36
69;166;1;9.396;465.852;0:07:45
70;181;3;10.754;476.606;0:07:56
71;188;1;10.451;487.057;0:08:07
72;175;3;11.541;498.598;0:08:18
73;182;3;11.949;510.547;0:08:30
74;177;5;7.103;517.65;0:08:37
75;177;1;10.300;527.95;0:08:47
76;178;6;12.273;540.223;0:09:00
77;186;4;11.586;551.809;0:09:11
78;187;4;11.726;563.535;0:09:23
79;185;2;5.732;569.267;0:09:29
80;184;4;6.652;575.919;0:09:35
81;183;2;10.406;586.325;0:09:46
82;180;16;16.526;602.851;0:10:02
83;189;3;10.933;613.784;0:10:13
84;201;8;14.039;627.823;0:10:27
85;200;1;5.158;632.981;0:10:32
86;209;1;11.155;644.136;0:10:44
87;191;5;6.971;651.107;0:10:51
88;192;2;11.953;663.06;0:11:03
89;201;11;16.608;679.668;0:11:19
90;202;4;14.448;694.116;0:11:34
91;202;1;12.346;706.462;0:11:46
92;199;11;10.732;717.194;0:11:57
93;199;4;14.539;731.733;0:12:11
94;206;2;13.589;745.322;0:12:25
95;221;2;14.707;760.029;0:12:40
96;222;4;15.945;775.974;0:12:55
97;236;11;20.219;796.193;0:13:16
98;223;7;17.785;813.978;0:13:33
99;231;10;19.294;833.272;0:13:53
100;232;3;15.903;849.175;0:14:09
