ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
144;237;3;20.114;1321.819;0:22:01
145;238;5;19.663;1341.482;0:22:21
146;231;2;20.631;1362.113;0:22:42
147;230;1;6.557;1368.67;0:22:48
148;232;4;21.509;1390.179;0:23:10
149;234;8;24.328;1414.507;0:23:34
150;232;1;17.376;1431.883;0:23:51
151;247;19;29.880;1461.763;0:24:21
152;253;2;19.138;1480.901;0:24:40
153;262;1;21.349;1502.25;0:25:02
154;247;2;7.827;1510.077;0:25:10
155;256;5;25.130;1535.207;0:25:35
156;255;3;23.553;1558.76;0:25:58
157;254;2;7.775;1566.535;0:26:06
158;252;2;7.799;1574.334;0:26:14
159;261;1;20.912;1595.246;0:26:35
160;267;7;24.652;1619.898;0:26:59
161;258;1;22.377;1642.275;0:27:22
162;259;2;24.284;1666.559;0:27:46
163;261;2;25.056;1691.615;0:28:11
164;268;3;27.444;1719.059;0:28:39
165;283;3;24.570;1743.629;0:29:03
166;270;12;15.889;1759.518;0:29:19
167;268;14;16.586;1776.104;0:29:36
168;285;10;33.376;1809.48;0:30:09
169;286;1;30.013;1839.493;0:30:39
170;284;1;10.370;1849.863;0:30:49
171;285;4;31.306;1881.169;0:31:21
172;272;11;16.274;1897.443;0:31:37
173;273;5;28.964;1926.407;0:32:06
174;272;1;10.435;1936.842;0:32:16
175;278;1;28.793;1965.635;0:32:45
176;263;12;31.376;1997.011;0:33:17
177;262;4;10.893;2007.904;0:33:27
178;263;2;28.321;2036.225;0:33:56
179;270;12;32.601;2068.826;0:34:28
180;270;7;30.674;2099.5;0:34:59
181;271;3;29.036;2128.536;0:35:28
182;272;5;31.424;2159.96;0:35:59
183;280;4;30.654;2190.614;0:36:30
184;288;2;26.512;2217.126;0:36:57
185;279;12;34.765;2251.891;0:37:31
186;280;2;25.524;2277.415;0:37:57
187;278;2;10.216;2287.631;0:38:07
188;287;5;27.148;2314.779;0:38:34
189;286;9;35.778;2350.557;0:39:10
190;285;1;28.544;2379.101;0:39:39
191;286;12;35.131;2414.232;0:40:14
192;295;4;32.086;2446.318;0:40:46
193;294;23;23.149;2469.467;0:41:09
194;304;7;29.765;2499.232;0:41:39
195;304;1;31.079;2530.311;0:42:10
196;298;2;27.230;2557.541;0:42:37
197;299;1;26.883;2584.424;0:43:04
198;281;1;10.114;2594.538;0:43:14
199;282;2;27.367;2621.905;0:43:41
200;280;2;10.517;2632.422;0:43:52
201;279;3;10.689;2643.111;0:44:03
202;288;1;31.371;2674.482;0:44:34
203;289;5;29.406;2703.888;0:45:03
204;290;4;29.467;2733.355;0:45:33
205;299;7;32.545;2765.9;0:46:05
206;300;1;33.122;2799.022;0:46:39
207;314;1;30.498;2829.52;0:47:09
208;306;3;31.644;2861.164;0:47:41
209;307;3;35.579;2896.743;0:48:16
210;321;9;40.173;2936.916;0:48:56
211;335;1;36.390;2973.306;0:49:33
212;341;9;38.054;3011.36;0:50:11
213;355;1;39.235;3050.595;0:50:50
214;361;16;47.231;3097.826;0:51:37
215;357;2;40.475;3138.301;0:52:18
216;364;3;42.597;3180.898;0:53:00
217;349;1;13.764;3194.662;0:53:14
218;356;3;42.715;3237.377;0:53:57
219;354;1;14.267;3251.644;0:54:11
220;363;9;42.842;3294.486;0:54:54
221;365;9;48.540;3343.026;0:55:43
222;364;4;17.238;3360.264;0:56:00
223;363;6;18.268;3378.532;0:56:18
224;360;3;15.816;3394.348;0:56:34
225;344;3;15.149;3409.497;0:56:49
226;345;6;44.934;3454.431;0:57:34
227;359;6;41.549;3495.98;0:58:15
228;368;5;46.805;3542.785;0:59:02
229;383;12;48.203;3590.988;0:59:50
230;392;6;45.881;3636.869;1:00:36
231;401;1;48.560;3685.429;1:01:25
232;410;1;51.229;3736.658;1:02:16
233;411;4;54.288;3790.946;1:03:10
234;410;4;21.189;3812.135;1:03:32
235;398;4;20.544;3832.679;1:03:52
236;385;11;24.315;3856.994;1:04:16
237;391;3;53.895;3910.889;1:05:10
238;392;3;48.060;3958.949;1:05:58
239;393;7;57.367;4016.316;1:06:56
240;394;1;52.366;4068.682;1:07:48
241;391;3;20.477;4089.159;1:08:09
242;397;11;59.593;4148.752;1:09:08
243;406;6;52.778;4201.53;1:10:01
244;408;3;50.519;4252.049;1:10:52
245;391;6;56.289;4308.338;1:11:48
246;392;1;60.368;4368.706;1:12:48
247;389;6;22.812;4391.518;1:13:11
248;403;6;57.189;4448.707;1:14:08
249;409;14;63.472;4512.179;1:15:12
250;418;12;64.550;4576.729;1:16:16
251;416;3;57.502;4634.231;1:17:14
252;417;1;55.440;4689.671;1:18:09
253;411;2;58.014;4747.685;1:19:07
254;412;14;59.448;4807.133;1:20:07
255;419;10;63.831;4870.964;1:21:10
256;428;8;58.633;4929.597;1:22:09
257;426;9;28.471;4958.068;1:22:38
258;435;10;61.074;5019.142;1:23:39
259;436;12;68.349;5087.491;1:24:47
260;435;2;24.945;5112.436;1:25:12
261;443;1;61.159;5173.595;1:26:13
262;430;4;25.952;5199.547;1:26:39
263;431;9;68.071;5267.618;1:27:47
264;437;1;57.502;5325.12;1:28:45
265;443;6;68.393;5393.513;1:29:53
266;451;9;71.528;5465.041;1:31:05
267;452;3;61.697;5526.738;1:32:06
268;439;7;29.453;5556.191;1:32:36
269;432;14;72.073;5628.264;1:33:48
270;446;7;70.420;5698.684;1:34:58
271;434;1;24.738;5723.422;1:35:23
272;432;18;36.589;5760.011;1:36:00
273;423;1;59.335;5819.346;1:36:59
274;430;1;67.595;5886.941;1:38:06
275;437;1;61.795;5948.736;1:39:08
276;437;5;68.799;6017.535;1:40:17
277;424;7;28.549;6046.084;1:40:46
278;425;3;62.546;6108.63;1:41:48
279;433;7;71.671;6180.301;1:43:00
280;442;14;80.516;6260.817;1:44:20
281;442;3;65.402;6326.219;1:45:26
282;450;2;68.941;6395.16;1:46:35
283;446;8;30.760;6425.92;1:47:05
284;447;3;66.205;6492.125;1:48:12
285;448;3;66.977;6559.102;1:49:19
286;454;13;74.074;6633.176;1:50:33
287;453;33;94.016;6727.192;1:52:07
288;453;8;78.992;6806.184;1:53:26
289;461;3;67.919;6874.103;1:54:34
290;468;5;77.942;6952.045;1:55:52
291;455;3;28.550;6980.595;1:56:20
292;462;1;76.183;7056.778;1:57:36
293;461;19;40.803;7097.581;1:58:17
294;475;1;70.032;7167.613;1:59:27
295;484;8;85.263;7252.876;2:00:52
296;476;10;82.672;7335.548;2:02:15
297;456;2;29.569;7365.117;2:02:45
298;456;5;79.820;7444.937;2:04:04
299;456;7;73.644;7518.581;2:05:18
300;455;2;28.592;7547.173;2:05:47
