ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;4;3.447;3.447;0:00:03
2;110;1;1.360;4.807;0:00:04
3;118;1;1.119;5.926;0:00:05
4;92;2;0.942;6.868;0:00:06
5;90;1;0.742;7.61;0:00:07
6;88;3;1.456;9.066;0:00:09
7;94;10;5.954;15.02;0:00:15
8;101;4;3.241;18.261;0:00:18
9;123;1;2.294;20.555;0:00:20
10;137;1;2.357;22.912;0:00:22
11;112;7;4.668;27.58;0:00:27
12;108;3;2.326;29.906;0:00:29
13;121;1;2.002;31.908;0:00:31
14;130;2;2.897;34.805;0:00:34
15;145;1;2.733;37.538;0:00:37
16;151;2;3.789;41.327;0:00:41
17;152;5;5.309;46.636;0:00:46
18;158;1;3.593;50.229;0:00:50
19;166;8;7.828;58.057;0:00:58
20;181;2;4.414;62.471;0:01:02
21;201;1;4.724;67.195;0:01:07
22;202;11;10.762;77.957;0:01:17
23;222;5;7.817;85.774;0:01:25
24;210;1;5.567;91.341;0:01:31
25;211;6;8.390;99.731;0:01:39
26;210;6;7.220;106.951;0:01:46
27;211;1;6.310;113.261;0:01:53
28;231;7;10.156;123.417;0:02:03
29;239;3;8.338;131.755;0:02:11
30;221;6;9.679;141.434;0:02:21
31;230;1;6.156;147.59;0:02:27
32;210;1;4.324;151.914;0:02:31
33;209;4;6.068;157.982;0:02:37
34;208;5;6.506;164.488;0:02:44
35;228;1;7.557;172.045;0:02:52
36;229;2;8.186;180.231;0:03:00
37;244;17;18.177;198.408;0:03:18
38;242;8;9.949;208.357;0:03:28
39;243;11;15.541;223.898;0:03:43
40;250;5;12.150;236.048;0:03:56
41;264;1;10.347;246.395;0:04:06
42;263;1;6.895;253.29;0:04:13
43;251;18;22.115;275.405;0:04:35
44;249;2;7.204;282.609;0:04:42
45;247;3;7.550;290.159;0:04:50
46;246;30;28.663;318.822;0:05:18
47;247;1;10.104;328.926;0:05:28
48;265;1;10.719;339.645;0:05:39
49;273;2;11.975;351.62;0:05:51
50;279;3;12.969;364.589;0:06:04
51;258;3;7.965;372.554;0:06:12
52;255;7;10.392;382.946;0:06:22
53;255;12;19.394;402.34;0:06:42
54;256;3;12.727;415.067;0:06:55
55;254;12;14.147;429.214;0:07:09
56;263;10;16.694;445.908;0:07:25
57;283;19;24.057;469.965;0:07:49
58;282;22;20.904;490.869;0:08:10
59;299;11;19.221;510.09;0:08:30
60;308;42;41.503;551.593;0:09:11
61;309;10;20.111;571.704;0:09:31
62;295;9;19.691;591.395;0:09:51
63;294;14;16.951;608.346;0:10:08
64;308;4;16.910;625.256;0:10:25
65;307;21;22.950;648.206;0:10:48
66;305;3;10.145;658.351;0:10:58
67;297;10;13.903;672.254;0:11:12
68;277;2;7.920;680.174;0:11:20
69;258;25;23.392;703.566;0:11:43
70;267;22;27.984;731.55;0:12:11
71;265;46;37.381;768.931;0:12:48
72;265;7;18.775;787.706;0:13:07
73;280;5;17.586;805.292;0:13:25
74;279;18;27.403;832.695;0:13:52
75;265;34;37.532;870.227;0:14:30
76;264;4;9.104;879.331;0:14:39
77;261;3;7.992;887.323;0:14:47
78;263;5;16.880;904.203;0:15:04
79;278;14;23.561;927.764;0:15:27
80;266;10;21.113;948.877;0:15:48
81;258;10;13.383;962.26;0:16:02
82;255;1;6.907;969.167;0:16:09
83;270;17;26.175;995.342;0:16:35
84;285;10;22.662;1018.004;0:16:58
85;271;1;17.070;1035.074;0:17:15
86;257;17;27.310;1062.384;0:17:42
87;256;18;27.823;1090.207;0:18:10
88;265;15;25.412;1115.619;0:18:35
89;274;4;18.577;1134.196;0:18:54
90;273;52;43.119;1177.315;0:19:37
91;265;10;22.725;1200.04;0:20:00
92;274;45;46.733;1246.773;0:20:46
93;283;9;23.347;1270.12;0:21:10
94;292;7;22.734;1292.854;0:21:32
95;301;15;29.373;1322.227;0:22:02
96;310;2;20.787;1343.014;0:22:23
97;325;9;27.410;1370.424;0:22:50
98;319;1;22.401;1392.825;0:23:12
