ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;102;2;1.376;1.376;0:00:01
2;118;2;1.301;2.677;0:00:02
3;92;4;1.238;3.915;0:00:03
4;87;3;1.160;5.075;0:00:05
5;88;1;1.109;6.184;0:00:06
6;91;2;1.830;8.014;0:00:08
7;92;1;1.414;9.428;0:00:09
8;114;6;3.849;13.277;0:00:13
9;129;2;2.123;15.4;0:00:15
10;109;1;1.243;16.643;0:00:16
11;117;1;1.934;18.577;0:00:18
12;124;2;2.279;20.856;0:00:20
13;138;2;2.696;23.552;0:00:23
14;121;2;2.663;26.215;0:00:26
15;115;1;1.266;27.481;0:00:27
16;116;4;3.247;30.728;0:00:30
17;112;2;1.717;32.445;0:00:32
18;93;3;1.745;34.19;0:00:34
19;94;1;2.142;36.332;0:00:36
20;114;5;4.352;40.684;0:00:40
21;128;3;3.847;44.531;0:00:44
22;129;5;4.607;49.138;0:00:49
23;151;9;6.635;55.773;0:00:55
24;130;2;2.150;57.923;0:00:57
25;110;4;2.817;60.74;0:01:00
26;118;1;3.282;64.022;0:01:04
27;125;2;3.786;67.808;0:01:07
28;120;1;3.648;71.456;0:01:11
29;129;2;4.136;75.592;0:01:15
30;142;1;4.210;79.802;0:01:19
31;157;4;6.172;85.974;0:01:25
32;155;9;6.565;92.539;0:01:32
33;136;7;5.824;98.363;0:01:38
34;134;2;3.371;101.734;0:01:41
35;122;1;5.087;106.821;0:01:46
36;123;2;5.381;112.202;0:01:52
37;137;4;6.864;119.066;0:01:59
38;136;2;3.280;122.346;0:02:02
39;137;5;7.256;129.602;0:02:09
40;147;7;8.679;138.281;0:02:18
41;145;1;2.839;141.12;0:02:21
42;122;8;5.851;146.971;0:02:26
43;142;2;6.230;153.201;0:02:33
44;143;4;7.253;160.454;0:02:40
45;123;2;3.139;163.593;0:02:43
46;132;1;5.928;169.521;0:02:49
47;128;1;2.660;172.181;0:02:52
48;127;2;2.877;175.058;0:02:55
49;124;4;3.792;178.85;0:02:58
50;123;2;2.454;181.304;0:03:01
51;124;3;6.373;187.677;0:03:07
52;116;3;6.561;194.238;0:03:14
53;117;1;5.841;200.079;0:03:20
54;116;1;5.695;205.774;0:03:25
55;125;1;5.585;211.359;0:03:31
56;119;1;5.876;217.235;0:03:37
57;120;7;8.839;226.074;0:03:46
58;117;2;3.089;229.163;0:03:49
59;119;1;6.032;235.195;0:03:55
60;118;5;4.322;239.517;0:03:59
61;121;1;5.812;245.329;0:04:05
62;136;2;6.790;252.119;0:04:12
63;133;2;3.181;255.3;0:04:15
64;117;10;9.996;265.296;0:04:25
65;120;2;5.916;271.212;0:04:31
66;117;1;5.504;276.716;0:04:36
67;119;9;9.470;286.186;0:04:46
68;119;1;5.247;291.433;0:04:51
69;120;4;6.857;298.29;0:04:58
70;122;1;6.093;304.383;0:05:04
71;124;1;6.247;310.63;0:05:10
72;122;2;2.821;313.451;0:05:13
73;118;1;2.300;315.751;0:05:15
74;125;2;7.046;322.797;0:05:22
75;125;1;6.534;329.331;0:05:29
76;141;4;8.656;337.987;0:05:37
77;140;2;3.482;341.469;0:05:41
78;138;1;2.678;344.147;0:05:44
79;139;3;8.174;352.321;0:05:52
80;138;1;2.801;355.122;0:05:55
81;145;4;9.152;364.274;0:06:04
82;152;1;8.595;372.869;0:06:12
83;133;5;5.036;377.905;0:06:17
84;130;1;2.853;380.758;0:06:20
85;131;3;9.783;390.541;0:06:30
86;132;4;10.759;401.3;0:06:41
87;131;1;8.629;409.929;0:06:49
