EXTRACTED HORN RULES
Afrika & Australia ---> FALSE
Afrika & Europa ---> FALSE
Afrika & Nord Amerika ---> FALSE
Afrika & Sør Amerika ---> FALSE
Asia & Afrika ---> FALSE
Asia & Australia ---> FALSE
Asia & Europa ---> FALSE
Asia & Nord Amerika ---> FALSE
Asia & Sør Amerika ---> FALSE
Australia & mellom 40 og 50 ---> Stavanger
Australia & mellom 40 og 50 ---> elektriker
Australia & mellom 40 og 50 ---> mann
Bergen & Bodø ---> FALSE
Bergen & Tromsø ---> FALSE
Bergen & Trondheim ---> FALSE
Bergen & kvinne ---> mellom 20 og 30
Bergen & Ålesund ---> FALSE
Bodø & Tromsø ---> FALSE
Europa & Australia ---> FALSE
Kristiansand & Bergen ---> FALSE
Kristiansand & Bodø ---> FALSE
Kristiansand & Stavanger ---> FALSE
Kristiansand & Tromsø ---> FALSE
Kristiansand & Trondheim ---> FALSE
Kristiansand & Ålesund ---> FALSE
Nord Amerika & Australia ---> FALSE
Nord Amerika & Europa ---> FALSE
Nord Amerika & Sør Amerika ---> FALSE
Oslo & Bergen ---> FALSE
Oslo & Bodø ---> FALSE
Oslo & Europa ---> FALSE
Oslo & Europa ---> advokat
Oslo & Europa ---> eldre enn 60
Oslo & Europa ---> elektriker
Oslo & Europa ---> frisør
Oslo & Europa ---> kvinne
Oslo & Europa ---> mann
Oslo & Europa ---> mellom 20 og 30
Oslo & Europa ---> mellom 30 og 40
Oslo & Europa ---> mellom 40 og 50
Oslo & Europa ---> mellom 50 og 60
Oslo & Europa ---> modell
Oslo & Europa ---> musiker
Oslo & Europa ---> psykolog
Oslo & Europa ---> rørlegger
Oslo & Europa ---> sykepleier
Oslo & Europa ---> yngre enn 20
Oslo & Kristiansand ---> FALSE
Oslo & Stavanger ---> FALSE
Oslo & Tromsø ---> FALSE
Oslo & Trondheim ---> FALSE
Oslo & Ålesund ---> FALSE
Stavanger & Bergen ---> FALSE
Stavanger & Bodø ---> FALSE
Stavanger & Tromsø ---> FALSE
Stavanger & Trondheim ---> FALSE
Stavanger & Ålesund ---> FALSE
Sør Amerika & Australia ---> FALSE
Sør Amerika & Europa ---> FALSE
Tromsø & Asia & kvinne & eldre enn 60 ---> FALSE
Tromsø & Asia & kvinne & eldre enn 60 ---> advokat
Tromsø & Asia & kvinne & eldre enn 60 ---> elektriker
Tromsø & Asia & kvinne & eldre enn 60 ---> frisør
Tromsø & Asia & kvinne & eldre enn 60 ---> modell
Tromsø & Asia & kvinne & eldre enn 60 ---> musiker
Tromsø & Asia & kvinne & eldre enn 60 ---> psykolog
Tromsø & Asia & kvinne & eldre enn 60 ---> rørlegger
Tromsø & Asia & kvinne & eldre enn 60 ---> sykepleier
Trondheim & Bodø ---> FALSE
Trondheim & Tromsø ---> FALSE
advokat & elektriker ---> FALSE
advokat & modell ---> FALSE
advokat & rørlegger ---> FALSE
elektriker & modell ---> FALSE
elektriker & rørlegger ---> FALSE
frisør & advokat ---> FALSE
frisør & elektriker ---> FALSE
frisør & mann ---> Afrika
frisør & mann ---> Asia
frisør & mann ---> Australia
frisør & mann ---> Bergen
frisør & mann ---> Bodø
frisør & mann ---> Europa
frisør & mann ---> FALSE
frisør & mann ---> Kristiansand
frisør & mann ---> Nord Amerika
frisør & mann ---> Oslo
frisør & mann ---> Stavanger
frisør & mann ---> Sør Amerika
frisør & mann ---> Tromsø
frisør & mann ---> Trondheim
