EXTRACTED HORN RULES
Afrika & Australia ---> FALSE
Afrika & Europa ---> FALSE
Afrika & Nord Amerika ---> FALSE
Afrika & Sør Amerika ---> FALSE
Asia & Afrika ---> FALSE
Asia & Australia ---> FALSE
Asia & Europa ---> FALSE
Asia & Nord Amerika ---> FALSE
Asia & Sør Amerika ---> FALSE
Bergen & Bodø ---> FALSE
Bergen & Tromsø ---> FALSE
Bergen & Trondheim ---> FALSE
Bergen & kvinne ---> eldre enn 60
Bergen & Ålesund ---> FALSE
Bodø & Tromsø ---> FALSE
Bodø & kvinne ---> Afrika
Bodø & kvinne ---> mellom 30 og 40
Bodø & kvinne ---> modell
Europa & Australia ---> FALSE
Kristiansand & Bergen ---> FALSE
Kristiansand & Bodø ---> FALSE
Kristiansand & Stavanger ---> FALSE
Kristiansand & Tromsø ---> FALSE
Kristiansand & Trondheim ---> FALSE
Kristiansand & Ålesund ---> FALSE
Nord Amerika & Australia ---> FALSE
Nord Amerika & Europa ---> FALSE
Nord Amerika & Sør Amerika ---> FALSE
Nord Amerika & kvinne ---> Tromsø
Nord Amerika & kvinne ---> mellom 50 og 60
Nord Amerika & kvinne ---> modell
Oslo & Bergen ---> FALSE
Oslo & Bodø ---> FALSE
Oslo & Kristiansand ---> FALSE
Oslo & Stavanger ---> FALSE
Oslo & Tromsø ---> FALSE
Oslo & Trondheim ---> FALSE
Oslo & Ålesund ---> FALSE
Stavanger & Bergen ---> FALSE
Stavanger & Bodø ---> FALSE
Stavanger & Tromsø ---> FALSE
Stavanger & Trondheim ---> FALSE
Stavanger & kvinne ---> Afrika
Stavanger & kvinne ---> modell
Stavanger & Ålesund ---> FALSE
Sør Amerika & Australia ---> FALSE
Sør Amerika & Europa ---> FALSE
Trondheim & Bodø ---> FALSE
Trondheim & Tromsø ---> FALSE
advokat & elektriker ---> FALSE
advokat & modell ---> FALSE
advokat & rørlegger ---> FALSE
elektriker & modell ---> FALSE
elektriker & rørlegger ---> FALSE
frisør & advokat ---> FALSE
frisør & elektriker ---> FALSE
frisør & kvinne ---> Afrika
frisør & kvinne ---> Asia
frisør & kvinne ---> Australia
frisør & kvinne ---> Bergen
frisør & kvinne ---> Bodø
frisør & kvinne ---> Europa
frisør & kvinne ---> FALSE
frisør & kvinne ---> Kristiansand
frisør & kvinne ---> Nord Amerika
frisør & kvinne ---> Oslo
frisør & kvinne ---> Stavanger
frisør & kvinne ---> Sør Amerika
frisør & kvinne ---> Tromsø
frisør & kvinne ---> Trondheim
frisør & kvinne ---> eldre enn 60
frisør & kvinne ---> mellom 20 og 30
frisør & kvinne ---> mellom 30 og 40
frisør & kvinne ---> mellom 40 og 50
frisør & kvinne ---> mellom 50 og 60
frisør & kvinne ---> yngre enn 20
frisør & kvinne ---> Ålesund
frisør & modell ---> FALSE
frisør & musiker ---> FALSE
frisør & psykolog ---> FALSE
frisør & rørlegger ---> FALSE
kvinne & advokat ---> Afrika
kvinne & advokat ---> Asia
kvinne & advokat ---> Australia
kvinne & advokat ---> Bergen
kvinne & advokat ---> Bodø
kvinne & advokat ---> Europa
kvinne & advokat ---> FALSE
kvinne & advokat ---> Kristiansand
kvinne & advokat ---> Nord Amerika
kvinne & advokat ---> Oslo
kvinne & advokat ---> Stavanger
kvinne & advokat ---> Sør Amerika
kvinne & advokat ---> Tromsø
kvinne & advokat ---> Trondheim
kvinne & advokat ---> eldre enn 60
