ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)
1;96;1;1.769
2;110;1;1.428
3;116;2;2.086
4;118;18;10.544
5;92;1;0.543
6;89;1;0.687
7;88;1;0.846
8;100;3;2.719
9;101;3;2.736
10;129;5;4.426
11;118;11;6.997
12;90;2;1.794
13;88;1;2.258
14;88;1;1.494
15;95;3;2.794
16;104;3;3.098
17;120;2;3.151
18;123;3;4.126
19;137;4;4.544
20;138;1;2.788
21;160;3;4.594
22;135;5;4.364
23;136;3;4.137
24;158;1;3.748
25;165;1;3.873
26;174;4;6.130
27;172;1;3.021
28;173;2;5.369
29;167;3;6.769
30;182;1;5.525
31;184;1;6.122
32;164;1;3.534
33;172;1;5.965
34;170;2;4.127
35;171;3;6.835
36;178;1;6.755
37;196;1;6.858
38;210;5;9.760
39;198;2;7.904
40;214;2;8.242
41;212;2;5.101
42;214;2;8.149
43;172;4;5.755
44;151;2;3.945
45;132;7;9.944
46;133;2;6.638
47;133;2;7.074
48;132;1;3.089
49;139;1;6.575
50;135;2;3.752
51;149;1;6.869
52;146;5;5.618
53;145;2;3.837
54;142;3;4.309
55;140;3;4.324
56;141;3;7.759
57;142;2;7.102
58;141;3;4.306
59;140;1;6.909
60;158;2;7.811
61;159;1;6.749
62;172;5;9.660
63;172;1;8.014
64;185;7;12.274
65;186;4;11.170
66;208;4;11.545
67;189;4;6.183
68;185;1;4.192
69;186;8;13.273
70;174;6;12.522
71;176;4;10.929
72;196;4;11.494
73;195;2;5.115
74;204;5;11.857
75;202;1;4.421
76;199;1;4.315
77;208;3;11.391
78;209;1;10.517
79;203;10;16.012
80;187;9;9.313
81;202;1;10.879
82;201;1;4.964
83;202;2;11.870
84;214;4;13.945
85;229;3;13.534
86;227;2;6.475
87;239;3;15.101
88;225;1;13.218
89;222;7;16.938
90;237;11;19.558
91;245;13;21.751
92;254;4;16.377
93;241;1;6.776
94;230;5;17.596
95;226;5;8.849
96;225;2;14.713
97;211;2;14.315
98;213;8;19.120
99;212;2;6.548
100;203;5;16.278
101;200;3;6.124
102;201;6;15.236
103;221;1;13.851
104;230;2;14.740
105;223;2;15.256
106;224;1;14.485
107;233;9;20.621
108;247;6;19.922
109;235;7;20.266
110;233;8;11.480
111;231;12;13.780
112;224;1;16.402
113;223;28;33.627
114;224;4;17.778
115;225;4;18.388
116;245;4;19.301
117;244;15;27.216
118;253;10;23.248
119;252;5;10.181
120;252;4;19.517
121;243;1;17.376
122;244;1;16.371
123;225;6;9.900
124;225;12;23.176
125;207;16;25.475
126;205;1;5.696
127;204;12;12.263
128;203;21;28.265
129;210;10;21.445
130;222;15;25.800
131;221;1;5.970
132;230;2;16.838
133;239;8;21.595
134;254;10;24.176
135;255;9;24.519
136;263;11;27.679
137;253;1;19.504
138;262;5;22.959
139;263;3;22.016
140;269;1;21.324
141;268;3;10.667
142;269;10;26.681
143;278;13;29.463
144;277;5;24.721
145;270;2;21.767
146;279;4;23.928
147;278;1;21.849
148;279;20;34.319
149;292;1;22.363
150;283;1;22.466
151;272;9;14.777
152;270;6;12.268
153;270;12;28.404
154;277;4;26.291
155;290;1;22.956
156;289;4;11.864
157;298;5;26.717
158;304;4;26.704
159;305;1;24.951
160;306;3;27.509
161;294;6;29.266
162;292;6;14.465
163;285;43;54.540
164;285;3;27.202
165;300;2;27.475
166;286;25;27.933
167;284;4;13.005
168;271;13;19.033
169;280;5;30.123
170;275;1;28.372
171;275;1;28.602
172;263;5;30.049
173;260;21;23.697
174;239;26;42.042
175;238;24;24.253
176;236;15;33.805
177;235;16;34.119
178;228;10;28.772
179;237;19;34.703
180;244;1;23.978
181;242;3;10.179
182;243;6;27.235
183;237;4;26.748
184;228;1;23.443
185;237;3;24.671
186;233;5;11.179
187;232;28;25.563
188;234;12;29.547
189;243;4;25.442
190;250;12;31.634
191;258;6;28.678
192;256;22;23.652
193;249;18;36.552
194;248;14;17.216
195;255;6;27.798
196;254;13;16.625
197;267;1;24.899
198;268;4;28.006
199;267;14;34.789
200;275;1;26.840
-;-;-;-;0:50:33
