ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
79;187;2;10.834;475.547;0:07:55
80;189;4;10.785;486.332;0:08:06
81;201;4;10.051;496.383;0:08:16
82;200;1;4.014;500.397;0:08:20
83;201;4;10.227;510.624;0:08:30
84;199;5;5.897;516.521;0:08:36
85;198;2;4.371;520.892;0:08:40
86;198;7;13.245;534.137;0:08:54
87;197;9;14.085;548.222;0:09:08
88;206;4;11.079;559.301;0:09:19
89;205;2;4.421;563.722;0:09:23
90;206;1;8.877;572.599;0:09:32
91;204;4;5.365;577.964;0:09:37
92;205;1;10.317;588.281;0:09:48
93;225;1;11.604;599.885;0:09:59
94;232;7;15.454;615.339;0:10:15
95;232;2;11.354;626.693;0:10:26
96;214;9;8.865;635.558;0:10:35
97;212;6;6.954;642.512;0:10:42
98;193;1;3.959;646.471;0:10:46
99;193;3;12.829;659.3;0:10:59
100;207;2;13.528;672.828;0:11:12
101;189;4;5.747;678.575;0:11:18
102;188;2;4.479;683.054;0:11:23
103;189;1;11.914;694.968;0:11:34
104;201;3;12.058;707.026;0:11:47
105;201;1;11.311;718.337;0:11:58
106;208;1;13.080;731.417;0:12:11
107;210;1;14.527;745.944;0:12:25
108;207;2;5.612;751.556;0:12:31
109;213;1;14.055;765.611;0:12:45
110;206;1;15.109;780.72;0:13:00
111;206;18;23.546;804.266;0:13:24
112;213;17;23.395;827.661;0:13:47
113;221;5;15.738;843.399;0:14:03
114;230;1;16.397;859.796;0:14:19
115;229;3;6.770;866.566;0:14:26
116;214;1;13.986;880.552;0:14:40
117;213;2;5.385;885.937;0:14:45
118;214;5;14.413;900.35;0:15:00
119;211;1;4.819;905.169;0:15:05
120;220;4;16.368;921.537;0:15:21
121;226;2;15.404;936.941;0:15:36
122;227;4;16.916;953.857;0:15:53
123;247;5;16.246;970.103;0:16:10
124;256;4;16.229;986.332;0:16:26
125;270;7;21.718;1008.05;0:16:48
126;271;8;22.169;1030.219;0:17:10
127;260;4;8.395;1038.614;0:17:18
128;242;4;8.037;1046.651;0:17:26
129;249;7;22.867;1069.518;0:17:49
130;229;4;8.338;1077.856;0:17:57
131;226;2;16.636;1094.492;0:18:14
132;225;10;20.626;1115.118;0:18:35
133;226;4;16.639;1131.757;0:18:51
134;223;1;16.980;1148.737;0:19:08
135;232;12;23.873;1172.61;0:19:32
136;231;6;8.666;1181.276;0:19:41
137;232;2;18.696;1199.972;0:19:59
138;241;2;19.087;1219.059;0:20:19
139;248;2;21.006;1240.065;0:20:40
140;249;3;19.013;1259.078;0:20:59
141;248;7;10.956;1270.034;0:21:10
142;243;9;23.766;1293.8;0:21:33
143;234;1;17.362;1311.162;0:21:51
144;235;5;21.807;1332.969;0:22:12
145;230;1;19.471;1352.44;0:22:32
146;231;2;21.407;1373.847;0:22:53
147;229;2;7.305;1381.152;0:23:01
148;235;28;34.935;1416.087;0:23:36
149;236;1;20.350;1436.437;0:23:56
150;243;21;32.669;1469.106;0:24:29
151;252;2;19.580;1488.686;0:24:48
152;261;4;21.760;1510.446;0:25:10
153;276;1;20.811;1531.257;0:25:31
154;293;4;28.169;1559.426;0:25:59
155;294;4;28.388;1587.814;0:26:27
156;285;4;27.235;1615.049;0:26:55
157;270;1;9.347;1624.396;0:27:04
158;276;5;28.428;1652.824;0:27:32
159;277;5;28.555;1681.379;0:28:01
160;278;2;23.589;1704.968;0:28:24
161;285;3;28.152;1733.12;0:28:53
162;292;1;28.315;1761.435;0:29:21
163;290;4;12.108;1773.543;0:29:33
164;299;1;30.539;1804.082;0:30:04
165;300;1;29.273;1833.355;0:30:33
166;301;39;53.188;1886.543;0:31:26
167;303;12;38.153;1924.696;0:32:04
168;301;2;12.420;1937.116;0:32:17
169;303;4;29.169;1966.285;0:32:46
170;301;8;35.969;2002.254;0:33:22
171;310;2;27.862;2030.116;0:33:50
172;317;5;35.109;2065.225;0:34:25
173;326;13;42.910;2108.135;0:35:08
174;333;2;35.540;2143.675;0:35:43
175;327;8;40.149;2183.824;0:36:23
176;325;2;14.468;2198.292;0:36:38
177;334;1;31.825;2230.117;0:37:10
178;331;15;23.279;2253.396;0:37:33
179;346;6;42.391;2295.787;0:38:15
180;344;8;19.479;2315.266;0:38:35
181;352;6;35.798;2351.064;0:39:11
182;358;2;38.776;2389.84;0:39:49
183;349;1;33.265;2423.105;0:40:23
184;333;2;31.928;2455.033;0:40:55
185;324;10;39.703;2494.736;0:41:34
186;330;34;55.229;2549.965;0:42:29
187;331;1;36.673;2586.638;0:43:06
188;311;1;31.183;2617.821;0:43:37
189;310;1;13.358;2631.179;0:43:51
190;297;6;15.846;2647.025;0:44:07
191;306;9;41.845;2688.87;0:44:48
192;297;5;32.527;2721.397;0:45:21
193;306;6;39.752;2761.149;0:46:01
194;312;3;36.451;2797.6;0:46:37
195;326;3;38.962;2836.562;0:47:16
196;327;11;45.079;2881.641;0:48:01
197;325;5;17.072;2898.713;0:48:18
198;325;1;31.930;2930.643;0:48:50
199;324;3;15.061;2945.704;0:49:05
200;332;2;36.772;2982.476;0:49:42
201;349;5;42.087;3024.563;0:50:24
202;356;2;34.491;3059.054;0:50:59
203;365;5;44.075;3103.129;0:51:43
204;354;2;16.500;3119.629;0:51:59
205;348;2;35.527;3155.156;0:52:35
206;365;2;44.306;3199.462;0:53:19
207;353;4;38.235;3237.697;0:53:57
208;362;5;39.847;3277.544;0:54:37
209;357;10;47.331;3324.875;0:55:24
210;359;3;39.350;3364.225;0:56:04
211;352;3;39.004;3403.229;0:56:43
212;349;2;16.533;3419.762;0:56:59
213;332;3;44.025;3463.787;0:57:43
214;341;2;42.190;3505.977;0:58:25
215;340;3;16.378;3522.355;0:58:42
216;339;2;15.682;3538.037;0:58:58
217;340;5;37.906;3575.943;0:59:35
218;346;5;41.321;3617.264;1:00:17
219;353;3;44.377;3661.641;1:01:01
220;352;3;16.828;3678.469;1:01:18
221;354;7;49.450;3727.919;1:02:07
222;362;2;44.126;3772.045;1:02:52
223;372;2;45.343;3817.388;1:03:37
224;357;2;17.543;3834.931;1:03:54
225;363;4;47.680;3882.611;1:04:42
226;346;5;18.961;3901.572;1:05:01
227;354;2;46.459;3948.031;1:05:48
228;350;2;17.087;3965.118;1:06:05
229;363;9;45.403;4010.521;1:06:50
230;361;2;17.318;4027.839;1:07:07
231;361;6;44.629;4072.468;1:07:52
232;375;3;43.442;4115.91;1:08:35
233;375;1;41.302;4157.212;1:09:17
234;384;6;46.148;4203.36;1:10:03
235;386;1;44.037;4247.397;1:10:47
236;395;2;46.165;4293.562;1:11:33
237;383;17;29.606;4323.168;1:12:03
238;382;2;54.396;4377.564;1:12:57
239;380;2;18.541;4396.105;1:13:16
240;378;2;18.204;4414.309;1:13:34
241;379;1;47.835;4462.144;1:14:22
242;373;4;51.861;4514.005;1:15:14
243;360;2;17.699;4531.704;1:15:31
244;361;6;51.937;4583.641;1:16:23
245;362;2;44.724;4628.365;1:17:08
246;371;7;56.413;4684.778;1:18:04
247;360;2;18.934;4703.712;1:18:23
248;358;3;19.569;4723.281;1:18:43
249;358;14;54.297;4777.578;1:19:37
250;357;5;20.836;4798.414;1:19:58
251;356;1;46.469;4844.883;1:20:44
252;357;3;46.436;4891.319;1:21:31
253;358;7;55.386;4946.705;1:22:26
254;357;10;23.601;4970.306;1:22:50
255;366;5;49.955;5020.261;1:23:40
256;368;12;64.317;5084.578;1:24:44
257;367;8;23.321;5107.899;1:25:07
258;376;6;52.877;5160.776;1:26:00
259;375;2;20.442;5181.218;1:26:21
260;384;4;59.715;5240.933;1:27:20
261;393;5;61.939;5302.872;1:28:22
262;391;8;25.535;5328.407;1:28:48
263;390;1;19.887;5348.294;1:29:08
264;388;1;19.270;5367.564;1:29:27
265;389;11;56.482;5424.046;1:30:24
266;388;1;19.142;5443.188;1:30:43
267;388;4;59.144;5502.332;1:31:42
268;381;6;51.711;5554.043;1:32:34
269;382;11;56.463;5610.506;1:33:30
270;375;8;58.893;5669.399;1:34:29
271;381;2;50.321;5719.72;1:35:19
272;379;5;59.091;5778.811;1:36:18
273;364;6;21.205;5800.016;1:36:40
274;365;2;49.020;5849.036;1:37:29
275;363;6;51.157;5900.193;1:38:20
276;364;9;58.919;5959.112;1:39:19
277;365;1;48.885;6007.997;1:40:07
278;366;2;55.677;6063.674;1:41:03
279;365;4;20.312;6083.986;1:41:23
280;363;5;21.217;6105.203;1:41:45
281;372;4;52.322;6157.525;1:42:37
282;390;2;61.213;6218.738;1:43:38
283;388;3;20.961;6239.699;1:43:59
284;379;1;58.280;6297.979;1:44:57
285;380;11;63.722;6361.701;1:46:01
286;367;6;21.699;6383.4;1:46:23
287;377;5;54.138;6437.538;1:47:17
288;384;18;63.848;6501.386;1:48:21
289;398;2;61.715;6563.101;1:49:23
290;405;4;63.656;6626.757;1:50:26
291;420;1;66.846;6693.603;1:51:33
292;429;9;72.859;6766.462;1:52:46
293;427;2;23.193;6789.655;1:53:09
294;426;12;29.760;6819.415;1:53:39
295;435;6;62.519;6881.934;1:54:41
296;424;3;23.415;6905.349;1:55:05
297;425;27;84.719;6990.068;1:56:30
298;407;3;23.368;7013.436;1:56:53
299;425;1;60.209;7073.645;1:57:53
300;410;4;23.681;7097.326;1:58:17
