ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;96;2;1.461;1.461;0:00:01
2;112;2;1.612;3.073;0:00:03
3;118;2;1.362;4.435;0:00:04
4;91;8;2.232;6.667;0:00:06
5;87;1;0.650;7.317;0:00:07
6;88;1;1.120;8.437;0:00:08
7;97;3;2.480;10.917;0:00:10
8;111;3;2.880;13.797;0:00:13
9;131;1;2.000;15.797;0:00:15
10;133;1;2.103;17.9;0:00:17
11;111;5;3.184;21.084;0:00:21
12;109;2;1.615;22.699;0:00:22
13;116;1;2.326;25.025;0:00:25
14;123;1;2.350;27.375;0:00:27
15;124;1;3.114;30.489;0:00:30
16;138;1;3.363;33.852;0:00:33
17;152;2;3.827;37.679;0:00:37
18;131;3;4.263;41.942;0:00:41
19;132;3;3.808;45.75;0:00:45
20;153;1;3.375;49.125;0:00:49
21;173;2;4.852;53.977;0:00:53
22;155;4;4.438;58.415;0:00:58
23;156;3;5.917;64.332;0:01:04
24;138;3;3.796;68.128;0:01:08
25;161;3;5.182;73.31;0:01:13
26;140;2;3.059;76.369;0:01:16
27;139;1;2.439;78.808;0:01:18
28;142;1;4.496;83.304;0:01:23
29;140;5;4.417;87.721;0:01:27
30;149;1;4.694;92.415;0:01:32
31;150;4;6.971;99.386;0:01:39
32;149;1;2.715;102.101;0:01:42
33;165;1;5.208;107.309;0:01:47
34;166;5;6.689;113.998;0:01:53
35;167;3;6.283;120.281;0:02:00
36;165;1;2.883;123.164;0:02:03
37;173;3;6.479;129.643;0:02:09
38;175;3;7.413;137.056;0:02:17
39;174;3;6.981;144.037;0:02:24
40;153;4;4.269;148.306;0:02:28
41;149;1;2.890;151.196;0:02:31
42;146;4;4.152;155.348;0:02:35
43;145;2;3.142;158.49;0:02:38
44;147;6;7.789;166.279;0:02:46
45;156;1;6.165;172.444;0:02:52
46;165;1;6.278;178.722;0:02:58
47;166;1;7.333;186.055;0:03:06
48;178;4;8.480;194.535;0:03:14
49;192;9;12.165;206.7;0:03:26
50;194;5;10.844;217.544;0:03:37
51;195;7;11.322;228.866;0:03:48
52;197;1;9.218;238.084;0:03:58
53;195;2;4.689;242.773;0:04:02
54;191;10;8.874;251.647;0:04:11
55;171;3;4.474;256.121;0:04:16
56;170;2;3.909;260.03;0:04:20
57;167;1;3.100;263.13;0:04:23
58;165;1;2.827;265.957;0:04:25
59;156;5;9.669;275.626;0:04:35
60;157;6;9.458;285.084;0:04:45
61;154;8;6.167;291.251;0:04:51
62;174;1;8.138;299.389;0:04:59
63;183;5;9.258;308.647;0:05:08
64;181;2;3.733;312.38;0:05:12
65;188;3;9.804;322.184;0:05:22
66;189;3;9.969;332.153;0:05:32
67;201;3;9.458;341.611;0:05:41
68;210;6;11.409;353.02;0:05:53
69;211;8;13.922;366.942;0:06:06
70;220;7;14.614;381.556;0:06:21
71;229;2;12.885;394.441;0:06:34
72;243;9;17.266;411.707;0:06:51
73;251;8;17.273;428.98;0:07:08
74;231;5;7.896;436.876;0:07:16
75;237;1;13.050;449.926;0:07:29
76;229;28;27.471;477.397;0:07:57
77;226;9;9.601;486.998;0:08:06
78;227;2;12.806;499.804;0:08:19
79;243;3;14.999;514.803;0:08:34
80;242;15;13.327;528.13;0:08:48
81;234;4;7.137;535.267;0:08:55
82;248;5;15.935;551.202;0:09:11
83;249;7;15.921;567.123;0:09:27
84;270;2;15.721;582.844;0:09:42
85;251;4;14.605;597.449;0:09:57
86;252;5;15.259;612.708;0:10:12
87;270;2;16.537;629.245;0:10:29
88;256;2;15.961;645.206;0:10:45
89;253;13;12.874;658.08;0:10:58
90;234;3;7.031;665.111;0:11:05
91;231;4;7.266;672.377;0:11:12
92;240;3;16.913;689.29;0:11:29
93;223;5;7.735;697.025;0:11:37
94;224;1;15.475;712.5;0:11:52
95;224;11;19.539;732.039;0:12:12
96;224;6;16.898;748.937;0:12:28
97;223;8;19.656;768.593;0:12:48
98;222;2;5.914;774.507;0:12:54
99;221;11;10.775;785.282;0:13:05
100;221;1;13.388;798.67;0:13:18
