ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;1.728;1.728;0:00:01
2;112;1;1.344;3.072;0:00:03
3;118;3;2.233;5.305;0:00:05
4;92;1;0.574;5.879;0:00:05
5;87;1;0.750;6.629;0:00:06
6;94;2;1.768;8.397;0:00:08
7;103;3;2.554;10.951;0:00:10
8;98;3;3.006;13.957;0:00:13
9;95;1;1.138;15.095;0:00:15
10;109;2;2.808;17.903;0:00:17
11;110;4;4.036;21.939;0:00:21
12;109;4;3.043;24.982;0:00:24
13;127;1;2.321;27.303;0:00:27
14;133;3;3.879;31.182;0:00:31
15;135;1;2.383;33.565;0:00:33
16;136;1;2.592;36.157;0:00:36
17;114;2;2.216;38.373;0:00:38
18;116;4;4.550;42.923;0:00:42
19;117;1;2.768;45.691;0:00:45
20;118;1;3.543;49.234;0:00:49
21;116;3;3.115;52.349;0:00:52
22;136;1;3.453;55.802;0:00:55
23;143;3;4.557;60.359;0:01:00
24;143;1;3.408;63.767;0:01:03
25;149;3;4.956;68.723;0:01:08
26;167;1;4.571;73.294;0:01:13
27;174;1;4.334;77.628;0:01:17
28;172;1;3.008;80.636;0:01:20
29;169;1;2.979;83.615;0:01:23
30;169;4;7.055;90.67;0:01:30
31;160;5;7.283;97.953;0:01:37
32;167;3;5.488;103.441;0:01:43
33;182;2;5.760;109.201;0:01:49
34;195;1;5.530;114.731;0:01:54
35;178;1;3.488;118.219;0:01:58
36;184;1;5.979;124.198;0:02:04
37;185;1;6.038;130.236;0:02:10
38;193;6;8.848;139.084;0:02:19
39;202;2;6.653;145.737;0:02:25
40;203;4;8.309;154.046;0:02:34
41;192;2;6.901;160.947;0:02:40
42;190;2;4.268;165.215;0:02:45
43;186;1;6.461;171.676;0:02:51
44;183;2;4.127;175.803;0:02:55
45;169;3;4.614;180.417;0:03:00
46;170;1;6.924;187.341;0:03:07
47;162;1;6.441;193.782;0:03:13
48;169;6;9.241;203.023;0:03:23
49;190;2;7.870;210.893;0:03:30
50;189;1;4.268;215.161;0:03:35
51;198;3;8.774;223.935;0:03:43
52;210;2;9.769;233.704;0:03:53
53;212;13;15.699;249.403;0:04:09
54;193;1;4.230;253.633;0:04:13
55;189;7;7.784;261.417;0:04:21
56;186;2;4.453;265.87;0:04:25
57;187;2;8.463;274.333;0:04:34
58;184;3;4.720;279.053;0:04:39
59;201;1;7.967;287.02;0:04:47
60;197;5;10.992;298.012;0:04:58
61;182;3;9.346;307.358;0:05:07
62;180;2;4.375;311.733;0:05:11
63;181;13;14.611;326.344;0:05:26
64;182;4;9.694;336.038;0:05:36
65;182;11;14.230;350.268;0:05:50
66;202;9;13.696;363.964;0:06:03
67;200;10;9.985;373.949;0:06:13
68;199;2;9.761;383.71;0:06:23
69;198;2;4.667;388.377;0:06:28
70;199;2;8.906;397.283;0:06:37
