ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;102;4;1.913;1.913;0:00:01
2;116;4;2.165;4.078;0:00:04
3;118;17;6.728;10.806;0:00:10
4;92;1;0.336;11.142;0:00:11
5;89;1;0.577;11.719;0:00:11
6;88;3;1.396;13.115;0:00:13
7;87;16;5.914;19.029;0:00:19
8;88;2;1.559;20.588;0:00:20
9;91;3;2.211;22.799;0:00:22
10;88;6;2.483;25.282;0:00:25
11;101;5;3.079;28.361;0:00:28
12;109;1;2.033;30.394;0:00:30
13;118;10;5.754;36.148;0:00:36
14;130;7;4.961;41.109;0:00:41
15;112;8;4.021;45.13;0:00:45
16;109;6;3.050;48.18;0:00:48
17;118;8;4.977;53.157;0:00:53
18;99;27;10.605;63.762;0:01:03
19;98;2;2.769;66.531;0:01:06
20;105;1;2.220;68.751;0:01:08
21;106;1;2.412;71.163;0:01:11
22;102;5;3.848;75.011;0:01:15
23;103;1;2.404;77.415;0:01:17
24;110;6;4.617;82.032;0:01:22
25;108;1;1.626;83.658;0:01:23
26;115;1;3.131;86.789;0:01:26
27;107;4;4.329;91.118;0:01:31
28;129;1;3.560;94.678;0:01:34
29;143;7;6.234;100.912;0:01:40
30;144;1;4.142;105.054;0:01:45
31;140;6;6.434;111.488;0:01:51
32;154;4;5.940;117.428;0:01:57
33;155;1;4.889;122.317;0:02:02
34;156;5;6.851;129.168;0:02:09
35;164;3;6.386;135.554;0:02:15
36;163;9;9.081;144.635;0:02:24
37;171;1;5.431;150.066;0:02:30
38;171;8;8.780;158.846;0:02:38
39;185;5;7.555;166.401;0:02:46
40;182;1;5.836;172.237;0:02:52
41;179;2;5.866;178.103;0:02:58
42;186;2;5.690;183.793;0:03:03
43;165;2;3.581;187.374;0:03:07
44;180;1;5.628;193.002;0:03:13
45;196;4;7.603;200.605;0:03:20
46;195;1;4.026;204.631;0:03:24
47;212;2;7.122;211.753;0:03:31
48;198;1;6.823;218.576;0:03:38
49;197;4;5.303;223.879;0:03:43
50;180;5;8.107;231.986;0:03:51
51;187;1;5.901;237.887;0:03:57
52;203;4;7.742;245.629;0:04:05
53;183;7;6.081;251.71;0:04:11
54;198;2;7.020;258.73;0:04:18
55;205;9;10.578;269.308;0:04:29
56;220;2;7.711;277.019;0:04:37
57;227;7;10.301;287.32;0:04:47
58;235;7;10.759;298.079;0:04:58
59;236;3;9.187;307.266;0:05:07
60;217;8;7.535;314.801;0:05:14
61;197;5;5.954;320.755;0:05:20
62;205;2;8.969;329.724;0:05:29
63;203;1;4.168;333.892;0:05:33
64;216;2;9.599;343.491;0:05:43
65;215;1;4.733;348.224;0:05:48
66;223;4;11.275;359.499;0:05:59
67;215;7;12.512;372.011;0:06:12
68;224;18;17.841;389.852;0:06:29
69;232;1;10.784;400.636;0:06:40
70;241;5;13.238;413.874;0:06:53
71;238;11;16.283;430.157;0:07:10
72;244;1;10.983;441.14;0:07:21
73;236;1;11.298;452.438;0:07:32
74;216;13;11.453;463.891;0:07:43
75;217;1;11.100;474.991;0:07:54
76;229;4;13.270;488.261;0:08:08
77;231;18;20.632;508.893;0:08:28
78;232;5;14.204;523.097;0:08:43
79;241;17;20.562;543.659;0:09:03
80;237;4;8.246;551.905;0:09:11
81;244;12;18.423;570.328;0:09:30
82;240;5;8.830;579.158;0:09:39
