ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;3;2.387;2.387;0:00:02
2;89;2;2.267;4.654;0:00:04
3;90;1;2.248;6.902;0:00:06
4;120;2;1.823;8.725;0:00:08
5;94;3;1.860;10.585;0:00:10
6;90;3;2.313;12.898;0:00:12
7;89;1;1.290;14.188;0:00:14
8;90;2;3.236;17.424;0:00:17
9;114;6;5.461;22.885;0:00:22
10;121;1;3.146;26.031;0:00:26
11;143;1;2.731;28.762;0:00:28
12;124;5;4.199;32.961;0:00:32
13;125;2;4.241;37.202;0:00:37
14;147;5;5.757;42.959;0:00:42
15;162;1;3.271;46.23;0:00:46
16;171;1;4.624;50.854;0:00:50
17;152;2;3.482;54.336;0:00:54
18;153;1;5.744;60.08;0:01:00
19;128;2;3.457;63.537;0:01:03
20;129;1;5.587;69.124;0:01:09
21;138;1;6.358;75.482;0:01:15
22;147;2;7.896;83.378;0:01:23
23;162;1;8.366;91.744;0:01:31
24;161;1;5.730;97.474;0:01:37
25;146;1;5.258;102.732;0:01:42
26;143;2;3.832;106.564;0:01:46
27;142;2;3.770;110.334;0:01:50
28;160;3;6.267;116.601;0:01:56
29;169;3;9.056;125.657;0:02:05
30;161;1;5.435;131.092;0:02:11
31;162;3;9.190;140.282;0:02:20
32;159;1;5.499;145.781;0:02:25
33;165;2;6.249;152.03;0:02:32
34;162;2;3.721;155.751;0:02:35
35;141;2;3.773;159.524;0:02:39
36;138;1;3.209;162.733;0:02:42
37;151;2;9.286;172.019;0:02:52
38;150;4;5.745;177.764;0:02:57
39;153;4;8.429;186.193;0:03:06
40;148;3;7.519;193.712;0:03:13
41;169;1;6.331;200.043;0:03:20
42;165;4;5.512;205.555;0:03:25
43;165;5;9.308;214.863;0:03:34
44;174;3;8.108;222.971;0:03:42
45;172;4;5.686;228.657;0:03:48
46;169;4;5.824;234.481;0:03:54
47;170;1;8.592;243.073;0:04:03
48;155;5;9.636;252.709;0:04:12
49;156;2;6.884;259.593;0:04:19
50;150;3;9.417;269.01;0:04:29
51;156;1;7.282;276.292;0:04:36
52;165;3;10.066;286.358;0:04:46
53;168;1;9.359;295.717;0:04:55
54;169;1;9.933;305.65;0:05:05
55;167;1;3.973;309.623;0:05:09
56;174;1;10.662;320.285;0:05:20
57;198;2;9.890;330.175;0:05:30
58;194;2;5.566;335.741;0:05:35
59;194;2;11.759;347.5;0:05:47
60;190;1;4.665;352.165;0:05:52
61;199;2;12.743;364.908;0:06:04
62;209;1;9.490;374.398;0:06:14
63;208;1;4.935;379.333;0:06:19
64;187;1;4.371;383.704;0:06:23
65;194;1;8.937;392.641;0:06:32
66;209;2;13.625;406.266;0:06:46
67;223;2;13.895;420.161;0:07:00
68;222;1;10.992;431.153;0:07:11
69;221;2;5.888;437.041;0:07:17
70;228;2;14.350;451.391;0:07:31
71;225;2;6.126;457.517;0:07:37
72;210;3;11.793;469.31;0:07:49
73;217;1;13.231;482.541;0:08:02
74;210;6;13.902;496.443;0:08:16
75;226;1;10.273;506.716;0:08:26
76;227;2;13.624;520.34;0:08:40
77;242;1;10.903;531.243;0:08:51
78;233;2;12.082;543.325;0:09:03
79;213;2;5.586;548.911;0:09:08
80;228;1;11.507;560.418;0:09:20
81;234;1;11.934;572.352;0:09:32
82;225;2;12.620;584.972;0:09:44
83;225;1;10.397;595.369;0:09:55
84;243;4;15.851;611.22;0:10:11
85;242;1;11.927;623.147;0:10:23
86;230;1;11.328;634.475;0:10:34
87;227;1;5.034;639.509;0:10:39
88;240;1;12.749;652.258;0:10:52
89;249;2;14.861;667.119;0:11:07
90;256;5;16.138;683.257;0:11:23
91;257;1;15.533;698.79;0:11:38
92;258;3;17.840;716.63;0:11:56
93;259;1;13.486;730.116;0:12:10
94;268;1;17.842;747.958;0:12:27
95;265;1;7.753;755.711;0:12:35
96;266;13;26.803;782.514;0:13:02
97;252;2;14.947;797.461;0:13:17
98;253;1;17.917;815.378;0:13:35
99;268;1;19.258;834.636;0:13:54
100;252;3;9.712;844.348;0:14:04
101;252;3;16.572;860.92;0:14:20
102;267;6;20.782;881.702;0:14:41
103;274;1;18.389;900.091;0:15:00
104;276;3;22.817;922.908;0:15:22
105;277;3;23.283;946.191;0:15:46
106;291;2;22.861;969.052;0:16:09
107;290;6;14.194;983.246;0:16:23
108;297;5;26.738;1009.984;0:16:49
109;290;1;22.200;1032.184;0:17:12
110;296;2;22.257;1054.441;0:17:34
111;288;2;21.093;1075.534;0:17:55
112;304;1;22.902;1098.436;0:18:18
113;305;2;26.159;1124.595;0:18:44
114;319;2;27.541;1152.136;0:19:12
115;326;1;27.664;1179.8;0:19:39
116;319;5;25.936;1205.736;0:20:05
117;320;3;29.248;1234.984;0:20:34
118;329;6;26.472;1261.456;0:21:01
119;338;6;34.199;1295.655;0:21:35
120;337;4;16.194;1311.849;0:21:51
121;335;7;18.155;1330.004;0:22:10
122;320;2;24.247;1354.251;0:22:34
123;311;3;24.019;1378.27;0:22:58
124;312;8;34.618;1412.888;0:23:32
125;320;5;32.196;1445.084;0:24:05
126;329;9;36.918;1482.002;0:24:42
127;337;1;25.224;1507.226;0:25:07
128;338;1;32.516;1539.742;0:25:39
129;347;4;35.887;1575.629;0:26:15
130;348;6;38.559;1614.188;0:26:54
131;347;1;15.706;1629.894;0:27:09
132;349;2;27.287;1657.181;0:27:37
133;361;1;33.465;1690.646;0:28:10
134;362;1;37.003;1727.649;0:28:47
135;376;2;39.961;1767.61;0:29:27
