ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;0.834;0.834;0:00:00
2;110;4;2.178;3.012;0:00:03
3;118;1;0.791;3.803;0:00:03
4;90;5;1.209;5.012;0:00:05
5;89;1;0.599;5.611;0:00:05
6;88;1;0.543;6.154;0:00:06
7;87;1;0.737;6.891;0:00:06
8;88;1;1.205;8.096;0:00:08
9;91;1;1.512;9.608;0:00:09
10;87;2;1.117;10.725;0:00:10
11;94;1;1.346;12.071;0:00:12
12;95;4;2.646;14.717;0:00:14
13;96;1;1.755;16.472;0:00:16
14;105;3;2.792;19.264;0:00:19
15;107;1;2.394;21.658;0:00:21
16;121;4;3.903;25.561;0:00:25
17;136;1;2.983;28.544;0:00:28
18;137;1;3.340;31.884;0:00:31
19;131;1;3.403;35.287;0:00:35
20;153;1;3.655;38.942;0:00:38
21;177;2;4.015;42.957;0:00:42
22;158;2;2.534;45.491;0:00:45
23;159;4;4.874;50.365;0:00:50
24;160;10;7.115;57.48;0:00:57
25;146;3;4.560;62.04;0:01:02
26;166;1;4.210;66.25;0:01:06
27;143;1;2.486;68.736;0:01:08
28;144;1;4.470;73.206;0:01:13
29;145;3;5.443;78.649;0:01:18
30;141;11;7.038;85.687;0:01:25
31;140;1;2.786;88.473;0:01:28
32;139;1;2.631;91.104;0:01:31
33;137;2;5.009;96.113;0:01:36
34;119;9;5.554;101.667;0:01:41
35;120;2;4.771;106.438;0:01:46
36;118;2;2.592;109.03;0:01:49
37;117;1;2.178;111.208;0:01:51
38;116;1;2.010;113.218;0:01:53
39;130;1;4.597;117.815;0:01:57
40;130;4;5.884;123.699;0:02:03
41;127;4;3.239;126.938;0:02:06
42;134;1;4.749;131.687;0:02:11
43;148;3;5.896;137.583;0:02:17
44;154;1;5.325;142.908;0:02:22
45;154;5;6.981;149.889;0:02:29
46;161;1;5.977;155.866;0:02:35
47;169;1;6.223;162.089;0:02:42
48;156;1;5.723;167.812;0:02:47
49;153;4;6.704;174.516;0:02:54
50;171;2;6.214;180.73;0:03:00
51;178;1;6.113;186.843;0:03:06
52;179;2;7.080;193.923;0:03:13
53;159;2;3.291;197.214;0:03:17
54;168;1;6.520;203.734;0:03:23
55;167;1;3.068;206.802;0:03:26
56;148;1;6.963;213.765;0:03:33
57;146;4;3.810;217.575;0:03:37
58;145;7;5.101;222.676;0:03:42
59;159;1;6.679;229.355;0:03:49
60;167;1;7.418;236.773;0:03:56
61;176;1;7.768;244.541;0:04:04
62;182;1;8.265;252.806;0:04:12
63;188;1;8.543;261.349;0:04:21
64;175;3;8.875;270.224;0:04:30
65;174;3;4.381;274.605;0:04:34
66;172;1;8.195;282.8;0:04:42
67;171;3;4.116;286.916;0:04:46
68;170;9;6.592;293.508;0:04:53
69;169;1;6.987;300.495;0:05:00
70;170;3;7.549;308.044;0:05:08
71;172;6;9.344;317.388;0:05:17
72;173;4;8.973;326.361;0:05:26
73;170;1;7.591;333.952;0:05:33
74;184;5;9.410;343.362;0:05:43
75;193;3;8.607;351.969;0:05:51
76;205;1;8.473;360.442;0:06:00
77;214;2;10.083;370.525;0:06:10
78;221;1;9.515;380.04;0:06:20
79;222;8;13.177;393.217;0:06:33
80;236;9;14.546;407.763;0:06:47
81;256;6;13.930;421.693;0:07:01
82;265;3;13.227;434.92;0:07:14
83;264;7;15.712;450.632;0:07:30
84;264;4;14.361;464.993;0:07:44
85;265;11;18.365;483.358;0:08:03
86;266;5;15.609;498.967;0:08:18
87;275;1;13.323;512.29;0:08:32
88;269;6;16.647;528.937;0:08:48
89;267;10;18.765;547.702;0:09:07
90;266;6;9.839;557.541;0:09:17
91;275;4;15.072;572.613;0:09:32
92;269;10;18.676;591.289;0:09:51
93;255;2;7.651;598.94;0:09:58
94;256;11;20.099;619.039;0:10:19
95;271;1;14.824;633.863;0:10:33
96;279;10;21.387;655.25;0:10:55
97;294;18;26.194;681.444;0:11:21
98;308;1;18.391;699.835;0:11:39
99;295;14;23.627;723.462;0:12:03
100;292;3;9.737;733.199;0:12:13
