ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;0.903;0.903;0:00:00
2;116;1;1.182;2.085;0:00:02
3;91;2;1.354;3.439;0:00:03
4;87;1;0.803;4.242;0:00:04
5;94;2;1.539;5.781;0:00:05
6;95;2;2.030;7.811;0:00:07
7;94;1;1.004;8.815;0:00:08
8;95;2;1.857;10.672;0:00:10
9;102;1;1.685;12.357;0:00:12
10;98;1;1.969;14.326;0:00:14
11;120;2;2.516;16.842;0:00:16
12;115;1;2.159;19.001;0:00:19
13;122;3;2.974;21.975;0:00:21
14;138;4;3.754;25.729;0:00:25
15;145;6;4.797;30.526;0:00:30
16;126;1;1.841;32.367;0:00:32
17;127;2;3.204;35.571;0:00:35
18;107;1;1.705;37.276;0:00:37
19;116;3;3.674;40.95;0:00:40
20;112;1;1.868;42.818;0:00:42
21;121;5;4.729;47.547;0:00:47
22;131;1;3.477;51.024;0:00:51
23;118;2;3.931;54.955;0:00:54
24;114;1;1.887;56.842;0:00:56
25;123;6;5.608;62.45;0:01:02
26;135;1;3.659;66.109;0:01:06
27;149;6;6.136;72.245;0:01:12
28;150;1;4.177;76.422;0:01:16
29;147;2;2.973;79.395;0:01:19
30;146;6;4.915;84.31;0:01:24
31;152;1;4.249;88.559;0:01:28
32;160;1;4.352;92.911;0:01:32
33;174;3;5.597;98.508;0:01:38
34;176;5;6.553;105.061;0:01:45
35;155;2;2.909;107.97;0:01:47
36;153;3;3.216;111.186;0:01:51
37;162;5;6.772;117.958;0:01:57
38;164;1;4.938;122.896;0:02:02
39;162;1;2.452;125.348;0:02:05
40;177;3;5.722;131.07;0:02:11
41;178;3;6.046;137.116;0:02:17
42;185;4;7.196;144.312;0:02:24
43;171;4;7.069;151.381;0:02:31
44;183;1;5.798;157.179;0:02:37
45;185;1;6.055;163.234;0:02:43
46;200;4;7.767;171.001;0:02:51
47;206;2;7.365;178.366;0:02:58
48;213;4;9.034;187.4;0:03:07
49;214;6;9.645;197.045;0:03:17
50;196;3;5.347;202.392;0:03:22
51;174;1;4.114;206.506;0:03:26
52;171;7;6.530;213.036;0:03:33
53;185;3;8.813;221.849;0:03:41
54;182;8;7.452;229.301;0:03:49
55;180;7;6.776;236.077;0:03:56
56;177;2;4.286;240.363;0:04:00
57;183;1;7.209;247.572;0:04:07
